strain,time,protein_desc,area_mean,area_sd,peps_per_rep,org,org_area,ecoli_area,area_norm,b_rep
11-42,5min,YP_003046133.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046134.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046135.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046138.1,16173743.3046875,11954210.518840348,2.0,ecoli,130416132008.26118,130416132008.26118,1.2401643152292675e-4,3.0
11-42,5min,YP_003046148.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046152.1,27660162.94140625,27065949.999062266,2.0,ecoli,130416132008.26118,130416132008.26118,2.1209157575424888e-4,3.0
11-42,5min,YP_003046156.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046164.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046165.1,20476126.84375,14901251.722065143,2.0,ecoli,130416132008.26118,130416132008.26118,1.5700608911214253e-4,3.0
11-42,5min,YP_003046166.1,30059401.331054688,17389111.09512851,2.0,ecoli,130416132008.26118,130416132008.26118,2.3048836726081233e-4,3.0
11-42,5min,YP_003046169.1,5101213.712890625,8532226.607906178,2.0,ecoli,130416132008.26118,130416132008.26118,3.911489809073229e-5,3.0
11-42,5min,YP_003046173.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046175.1,1135289.46875,1380558.621951685,2.0,ecoli,130416132008.26118,130416132008.26118,8.705130655754193e-6,3.0
11-42,5min,YP_003046180.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046181.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046182.1,9830276.88671875,8814372.245532814,1.0,ecoli,130416132008.26118,130416132008.26118,7.537623402368699e-5,3.0
11-42,5min,YP_003046187.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046188.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046193.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046198.1,5168267.2314453125,6038874.495767298,2.0,ecoli,130416132008.26118,130416132008.26118,3.962904858363634e-5,3.0
11-42,5min,YP_003046199.1,18316102.2265625,9032604.552051706,2.0,ecoli,130416132008.26118,130416132008.26118,1.404435321345236e-4,3.0
11-42,5min,YP_003046201.1,7879162.09375,6299490.363818182,2.0,ecoli,130416132008.26118,130416132008.26118,6.041554807997906e-5,3.0
11-42,5min,YP_003046202.1,18115023.909179688,14614396.915381871,2.0,ecoli,130416132008.26118,130416132008.26118,1.3890171123946688e-4,3.0
11-42,5min,YP_003046208.1,10532464.732421875,6667511.1751247505,2.0,ecoli,130416132008.26118,130416132008.26118,8.076044405116001e-5,3.0
11-42,5min,YP_003046213.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046214.1,351985066.80078125,170830626.56872007,2.0,ecoli,130416132008.26118,130416132008.26118,0.0026989380943952916,3.0
11-42,5min,YP_003046216.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046217.1,451341977.796875,203461245.03967768,3.0,ecoli,130416132008.26118,130416132008.26118,0.0034607833467126966,3.0
11-42,5min,YP_003046218.1,19066713.208984375,19606708.297116317,2.0,ecoli,130416132008.26118,130416132008.26118,1.461990393011855e-4,3.0
11-42,5min,YP_003046219.1,71490929.216796875,54400470.96726287,2.0,ecoli,130416132008.26118,130416132008.26118,5.481755064800441e-4,3.0
11-42,5min,YP_003046220.1,389945042.8647461,153242608.76753217,2.0,ecoli,130416132008.26118,130416132008.26118,0.0029900061967797443,3.0
11-42,5min,YP_003046221.1,140296984.625,71863876.68458977,2.0,ecoli,130416132008.26118,130416132008.26118,0.0010757640367382842,3.0
11-42,5min,YP_003046222.1,8900206.515625,8252773.903303107,1.0,ecoli,130416132008.26118,130416132008.26118,6.82446747850275e-5,3.0
11-42,5min,YP_003046223.1,4700996.421875,5183822.5949751865,1.0,ecoli,130416132008.26118,130416132008.26118,3.604612672899405e-5,3.0
11-42,5min,YP_003046225.1,160910815.40625,26808467.844758157,1.0,ecoli,130416132008.26118,130416132008.26118,0.001233826007016196,3.0
11-42,5min,YP_003046226.1,48446125.75,44952482.914478265,1.0,ecoli,130416132008.26118,130416132008.26118,3.7147341363360777e-4,3.0
11-42,5min,YP_003046227.1,11828219.510416666,5216412.359304142,3.0,ecoli,130416132008.26118,130416132008.26118,9.069598467824065e-5,3.0
11-42,5min,YP_003046228.1,111914992.81542969,55402501.481470115,2.0,ecoli,130416132008.26118,130416132008.26118,8.581376482499915e-4,3.0
11-42,5min,YP_003046229.1,5802880.1015625,3815695.9126332076,2.0,ecoli,130416132008.26118,130416132008.26118,4.4495109709241474e-05,3.0
11-42,5min,YP_003046230.1,26097829.459635418,27267885.470949743,3.0,ecoli,130416132008.26118,130416132008.26118,2.0011197278862905e-4,3.0
11-42,5min,YP_003046231.1,123865653.01757812,86574162.10196787,2.0,ecoli,130416132008.26118,130416132008.26118,9.497724791418587e-4,3.0
11-42,5min,YP_003046232.1,2925263.44921875,1562431.4800003518,2.0,ecoli,130416132008.26118,130416132008.26118,2.243022702922557e-5,3.0
11-42,5min,YP_003046233.1,49493602.45605469,15976850.15138537,2.0,ecoli,130416132008.26118,130416132008.26118,3.795052168309939e-4,3.0
11-42,5min,YP_003046235.1,189199110.70052084,145274404.91819227,3.0,ecoli,130416132008.26118,130416132008.26118,0.001450733952825223,3.0
11-42,5min,YP_003046236.1,531401993.85026044,345100620.39278245,3.0,ecoli,130416132008.26118,130416132008.26118,0.004074664580732994,3.0
11-42,5min,YP_003046237.1,5913360.53125,6440337.738571713,2.0,ecoli,130416132008.26118,130416132008.26118,4.534224746732574e-5,3.0
11-42,5min,YP_003046239.1,53507564.80175781,37591044.352721535,2.0,ecoli,130416132008.26118,130416132008.26118,4.102833290468114e-4,3.0
11-42,5min,YP_003046240.1,25190269.34765625,19988234.667509142,1.0,ecoli,130416132008.26118,130416132008.26118,1.9315301688337588e-4,3.0
11-42,5min,YP_003046241.1,5557088.485677083,6502896.755468073,3.0,ecoli,130416132008.26118,130416132008.26118,4.261043783544409e-5,3.0
11-42,5min,YP_003046242.1,24619379.3984375,17191220.777375635,3.0,ecoli,130416132008.26118,130416132008.26118,1.887755680169842e-4,3.0
11-42,5min,YP_003046243.1,20358608.8125,9968991.569415133,2.0,ecoli,130416132008.26118,130416132008.26118,1.5610498869273617e-4,3.0
11-42,5min,YP_003046244.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046245.1,14919614.205078125,11841600.883410333,2.0,ecoli,130416132008.26118,130416132008.26118,1.1440006673509566e-4,3.0
11-42,5min,YP_003046247.1,4824686.9853515625,4251202.465195917,2.0,ecoli,130416132008.26118,130416132008.26118,3.6994556663020365e-5,3.0
11-42,5min,YP_003046248.1,10860517.312011719,5802288.659430852,2.0,ecoli,130416132008.26118,130416132008.26118,8.327587350408278e-5,3.0
11-42,5min,YP_003046250.1,7350457.146484375,5877773.5639232015,2.0,ecoli,130416132008.26118,130416132008.26118,5.6361563813430396e-5,3.0
11-42,5min,YP_003046251.1,24339674.16357422,18763864.84148225,2.0,ecoli,130416132008.26118,130416132008.26118,1.8663085454821208e-4,3.0
11-42,5min,YP_003046252.1,5085435.4501953125,4030632.8204378835,1.0,ecoli,130416132008.26118,130416132008.26118,3.8993914110818565e-5,3.0
11-42,5min,YP_003046254.1,10396937.673177084,10320808.477808842,3.0,ecoli,130416132008.26118,130416132008.26118,7.97212546720715e-5,3.0
11-42,5min,YP_003046255.1,10164373.076171875,4695542.8042022735,1.0,ecoli,130416132008.26118,130416132008.26118,7.793800444509437e-5,3.0
11-42,5min,YP_003046260.1,30887469.26171875,5483648.239042682,1.0,ecoli,130416132008.26118,130416132008.26118,2.3683779595427802e-4,3.0
11-42,5min,YP_003046262.1,2958878.96875,2704492.3866251023,1.0,ecoli,130416132008.26118,130416132008.26118,2.2687982868274075e-5,3.0
11-42,5min,YP_003046263.1,5201871.015625,2565521.8403942985,1.0,ecoli,130416132008.26118,130416132008.26118,3.9886714438789586e-5,3.0
11-42,5min,YP_003046265.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046266.1,1136249.611328125,149407.90359780658,1.0,ecoli,130416132008.26118,130416132008.26118,8.712492801551188e-6,3.0
11-42,5min,YP_003046267.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046268.1,4264266.8701171875,4072561.110627521,2.0,ecoli,130416132008.26118,130416132008.26118,3.269738800294329e-5,3.0
11-42,5min,YP_003046270.1,58273612.342447914,25999462.416822642,3.0,ecoli,130416132008.26118,130416132008.26118,4.4682825234194635e-4,3.0
11-42,5min,YP_003046271.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046273.1,12807990.7265625,10663507.860582452,2.0,ecoli,130416132008.26118,130416132008.26118,9.82086382208543e-5,3.0
11-42,5min,YP_003046274.1,134387017.6484375,96296163.99976471,2.0,ecoli,130416132008.26118,130416132008.26118,0.0010304478102442479,3.0
11-42,5min,YP_003046275.1,557532957.4752604,317283098.3505732,3.0,ecoli,130416132008.26118,130416132008.26118,0.004275030618450972,3.0
11-42,5min,YP_003046276.1,895330657.7532552,764606259.4376792,3.0,ecoli,130416132008.26118,130416132008.26118,0.0068651833478433535,3.0
11-42,5min,YP_003046278.1,44625570.701822914,28738478.884942714,3.0,ecoli,130416132008.26118,130416132008.26118,3.4217830275012386e-4,3.0
11-42,5min,YP_003046279.1,5574937.2109375,3724999.312010007,1.0,ecoli,130416132008.26118,130416132008.26118,4.2747297631740504e-5,3.0
11-42,5min,YP_003046280.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046281.1,222076012.875,175743281.45253858,2.0,ecoli,130416132008.26118,130416132008.26118,0.0017028262489868404,3.0
11-42,5min,YP_003046282.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046283.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046289.1,11278145.16015625,8704205.119509386,1.0,ecoli,130416132008.26118,130416132008.26118,8.647814489270268e-5,3.0
11-42,5min,YP_003046291.1,3102990.94140625,2628508.7193265203,1.0,ecoli,130416132008.26118,130416132008.26118,2.379299932932907e-5,3.0
11-42,5min,YP_003046292.1,7032228.41796875,5734340.010467985,1.0,ecoli,130416132008.26118,130416132008.26118,5.392146132292357e-5,3.0
11-42,5min,YP_003046294.1,10877952.322265625,8410604.256665053,2.0,ecoli,130416132008.26118,130416132008.26118,8.340956103173313e-5,3.0
11-42,5min,YP_003046295.1,211912580.2788086,138136942.67601484,2.0,ecoli,130416132008.26118,130416132008.26118,0.0016248954559194028,3.0
11-42,5min,YP_003046297.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046298.1,159944489.77604166,104506526.03834929,3.0,ecoli,130416132008.26118,130416132008.26118,0.0012264164510408114,3.0
11-42,5min,YP_003046299.1,109408247.11914062,67290628.0829196,1.0,ecoli,130416132008.26118,130416132008.26118,8.389165161884281e-4,3.0
11-42,5min,YP_003046302.1,18528845.353515625,18958960.988321234,2.0,ecoli,130416132008.26118,130416132008.26118,1.4207479602555548e-4,3.0
11-42,5min,YP_003046304.1,398362647.93815106,351648235.3893511,3.0,ecoli,130416132008.26118,130416132008.26118,0.003054550398051346,3.0
11-42,5min,YP_003046315.1,6364313.78125,2175241.213100761,1.0,ecoli,130416132008.26118,130416132008.26118,4.88000501413955e-5,3.0
11-42,5min,YP_003046317.1,2741887.58984375,2432070.2684991136,2.0,ecoli,130416132008.26118,130416132008.26118,2.102414438782823e-5,3.0
11-42,5min,YP_003046318.1,11144704.8203125,8100256.81184748,2.0,ecoli,130416132008.26118,130416132008.26118,8.5454955983563e-5,3.0
11-42,5min,YP_003046319.1,2354836.900390625,2713130.146185442,1.0,ecoli,130416132008.26118,130416132008.26118,1.8056331407233106e-5,3.0
11-42,5min,YP_003046322.1,30720332.948242188,28219185.552568816,2.0,ecoli,130416132008.26118,130416132008.26118,2.3555623430310152e-4,3.0
11-42,5min,YP_003046323.1,26584879.736979168,13744393.873099381,3.0,ecoli,130416132008.26118,130416132008.26118,2.0384655891569575e-4,3.0
11-42,5min,YP_003046324.1,20618991.08561198,10783154.200248843,3.0,ecoli,130416132008.26118,130416132008.26118,1.5810153826909906e-4,3.0
11-42,5min,YP_003046330.1,713267618.7486979,499492954.13373226,3.0,ecoli,130416132008.26118,130416132008.26118,0.005469167101992536,3.0
11-42,5min,YP_003046331.1,601395489.859375,265804121.05572584,2.0,ecoli,130416132008.26118,130416132008.26118,0.004611358124171937,3.0
11-42,5min,YP_003046332.1,1215348220.234375,855081568.9545393,2.0,ecoli,130416132008.26118,130416132008.26118,0.00931900219335894,3.0
11-42,5min,YP_003046333.1,1041033229.609375,942802550.973916,2.0,ecoli,130416132008.26118,130416132008.26118,0.007982396146693193,3.0
11-42,5min,YP_003046334.1,1480755176.7109375,1567300736.695114,2.0,ecoli,130416132008.26118,130416132008.26118,0.011354079851234503,3.0
11-42,5min,YP_003046335.1,190649423.0625,39850722.07229469,1.0,ecoli,130416132008.26118,130416132008.26118,0.0014618546043860842,3.0
11-42,5min,YP_003046336.1,28530973.953125,2987053.3391445056,1.0,ecoli,130416132008.26118,130416132008.26118,2.187687482658795e-4,3.0
11-42,5min,YP_003046337.1,1034643968.734375,712819150.8756139,2.0,ecoli,130416132008.26118,130416132008.26118,0.007933404808147781,3.0
11-42,5min,YP_003046338.1,524163790.90690106,317383804.64757764,3.0,ecoli,130416132008.26118,130416132008.26118,0.004019163755552097,3.0
11-42,5min,YP_003046339.1,1533774888.5039062,1073580287.6432939,2.0,ecoli,130416132008.26118,130416132008.26118,0.01176062243899972,3.0
11-42,5min,YP_003046340.1,558864092.21875,138884335.99301246,1.0,ecoli,130416132008.26118,130416132008.26118,0.00428523744427069,3.0
11-42,5min,YP_003046341.1,1213247255.3359375,750528016.4421836,2.0,ecoli,130416132008.26118,130416132008.26118,0.00930289249231134,3.0
11-42,5min,YP_003046342.1,283939527.0520833,170843148.5425223,3.0,ecoli,130416132008.26118,130416132008.26118,0.002177181018020817,3.0
11-42,5min,YP_003046343.1,801497696.1946615,1054267424.6540161,3.0,ecoli,130416132008.26118,130416132008.26118,0.0061456944309917945,3.0
11-42,5min,YP_003046344.1,2007992469.4329426,1803411904.003858,3.0,ecoli,130416132008.26118,130416132008.26118,0.015396810490482471,3.0
11-42,5min,YP_003046345.1,616397169.578125,402873178.5984421,2.0,ecoli,130416132008.26118,130416132008.26118,0.004726387449821618,3.0
11-42,5min,YP_003046346.1,1204499201.2851562,1000753314.5699754,1.0,ecoli,130416132008.26118,130416132008.26118,0.00923581448657638,3.0
11-42,5min,YP_003046347.1,222611562.80371094,141356072.87177548,2.0,ecoli,130416132008.26118,130416132008.26118,0.0017069327189492911,3.0
11-42,5min,YP_003046348.1,1676246739.4088542,1392177941.5872164,3.0,ecoli,130416132008.26118,130416132008.26118,0.012853062835069151,3.0
11-42,5min,YP_003046349.1,1662529195.334961,1521688826.4073567,3.0,ecoli,130416132008.26118,130416132008.26118,0.012747879957286637,3.0
11-42,5min,YP_003046350.1,1468640912.5644531,1055712018.5130975,2.0,ecoli,130416132008.26118,130416132008.26118,0.011261190544061085,3.0
11-42,5min,YP_003046351.1,1659265552.9550781,1388861552.0728555,2.0,ecoli,130416132008.26118,130416132008.26118,0.012722855120791132,3.0
11-42,5min,YP_003046352.1,681480706.5986328,315996901.5362854,2.0,ecoli,130416132008.26118,130416132008.26118,0.005225432591080562,3.0
11-42,5min,YP_003046353.1,2315238963.698242,2224496343.371788,2.0,ecoli,130416132008.26118,130416132008.26118,0.017752703810841312,3.0
11-42,5min,YP_003046354.1,166590408.7734375,77964598.20990966,3.0,ecoli,130416132008.26118,130416132008.26118,0.0012773757832572803,3.0
11-42,5min,YP_003046355.1,1016167935.8876953,596488869.1905974,2.0,ecoli,130416132008.26118,130416132008.26118,0.007791734965911475,3.0
11-42,5min,YP_003046356.1,1047408636.3398438,541212950.4777306,2.0,ecoli,130416132008.26118,130416132008.26118,0.008031281254940884,3.0
11-42,5min,YP_003046357.1,1041796075.7099609,748359788.1120886,2.0,ecoli,130416132008.26118,130416132008.26118,0.007988245469847001,3.0
11-42,5min,YP_003046361.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046369.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046372.1,6750515.39453125,2967592.328547226,2.0,ecoli,130416132008.26118,130416132008.26118,5.1761352607081155e-5,3.0
11-42,5min,YP_003046375.1; YP_003047029.1,6092461596.6015625,3165665524.0488925,1.0,ecoli,130416132008.26118,130416132008.26118,0.04671555200100273,3.0
11-42,5min,YP_003046376.1,1580465403.1953125,1194696092.5031064,2.0,ecoli,130416132008.26118,130416132008.26118,0.012118634243002992,3.0
11-42,5min,YP_003046377.1,1388519466.859375,176162633.18334985,1.0,ecoli,130416132008.26118,130416132008.26118,0.010646838282026486,3.0
11-42,5min,YP_003046378.1,649496871.0807291,696927374.116892,3.0,ecoli,130416132008.26118,130416132008.26118,0.004980188118442179,3.0
11-42,5min,YP_003046382.1,3013825.03515625,2725936.2781237895,1.0,ecoli,130416132008.26118,130416132008.26118,2.3109296286791727e-5,3.0
11-42,5min,YP_003046383.1,133583563.203125,93550013.68207212,1.0,ecoli,130416132008.26118,130416132008.26118,0.0010242871119246443,3.0
11-42,5min,YP_003046384.1,8479248.734375,5850075.442189379,1.0,ecoli,130416132008.26118,130416132008.26118,6.501687025833493e-5,3.0
11-42,5min,YP_003046385.1,113299894.40690105,170832088.05061463,3.0,ecoli,130416132008.26118,130416132008.26118,8.687567455207465e-4,3.0
11-42,5min,YP_003046388.1,7543226.015625,4552316.091105024,1.0,ecoli,130416132008.26118,130416132008.26118,5.783966982817107e-5,3.0
11-42,5min,YP_003046393.1,51974165.828125,28543518.830779888,2.0,ecoli,130416132008.26118,130416132008.26118,3.9852558903397556e-4,3.0
11-42,5min,YP_003046395.1,4424254.8251953125,3040907.538646056,2.0,ecoli,130416132008.26118,130416132008.26118,3.3924137735621996e-5,3.0
11-42,5min,YP_003046396.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046399.1,7009217.90625,6657633.746420026,1.0,ecoli,130416132008.26118,130416132008.26118,5.3745022171076215e-5,3.0
11-42,5min,YP_003046401.1,5725143.388671875,3040682.073805707,2.0,ecoli,130416132008.26118,130416132008.26118,4.389904301339973e-5,3.0
11-42,5min,YP_003046402.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046404.1,3436606.322265625,2908719.9708253928,2.0,ecoli,130416132008.26118,130416132008.26118,2.6351083024360315e-5,3.0
11-42,5min,YP_003046419.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046420.1,86829985.00683594,50055069.57458139,2.0,ecoli,130416132008.26118,130416132008.26118,6.657917519079289e-4,3.0
11-42,5min,YP_003046421.1,9460696.497395834,8079480.267668716,3.0,ecoli,130416132008.26118,130416132008.26118,7.254237916515226e-5,3.0
11-42,5min,YP_003046422.1,12705518.861979166,10349993.776020262,3.0,ecoli,130416132008.26118,130416132008.26118,9.742290824247369e-5,3.0
11-42,5min,YP_003046424.1,23459068.733398438,14334208.121055108,2.0,ecoli,130416132008.26118,130416132008.26118,1.798785807565005e-4,3.0
11-42,5min,YP_003046425.1,15536034.192382812,6666168.468066429,2.0,ecoli,130416132008.26118,130416132008.26118,1.1912662914583822e-4,3.0
11-42,5min,YP_003046426.1,141165047.44726562,99776550.81925811,2.0,ecoli,130416132008.26118,130416132008.26118,0.0010824201367843325,3.0
11-42,5min,YP_003046432.1,6609403.03125,4237286.651348836,1.0,ecoli,130416132008.26118,130416132008.26118,5.067933643999907e-5,3.0
11-42,5min,YP_003046433.1,5387738.125,5129200.739545956,1.0,ecoli,130416132008.26118,130416132008.26118,4.131189939492083e-5,3.0
11-42,5min,YP_003046434.1,0.0,0.0,1.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046435.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046436.1,0.0,0.0,0.0,ecoli,130416132008.26118,130416132008.26118,0.0,3.0
11-42,5min,YP_003046437.1,35325241.56184896,34253963.85711708,3.0,ecoli,130416132008.26118,130416132008.26118,2.7086558248492825e-4,3.0
11-42,5min,YP_003046439.1,105703311.109375,92980070.82243608,1.0,ecoli,130416132008.26118,130416132008.26118,8.10507944697204e-4,3.0
