condition,weight,time,class,cor,pval
wt,13,965,3,0.5449717145722159,0.12918015850055828
wt,13,970,2,-0.592621493002255,0.1608570598870259
wt,13,970,3,0.5497068233431989,0.12521959664293242
wt,13,975,2,-0.614543776204772,0.14199525951078634
wt,13,975,3,0.18129910925434103,0.6161888463986862
wt,13,980,2,-0.5774411114372127,0.1746038782033942
wt,13,980,3,0.1784983203475027,0.6217397583500506
wt,13,985,2,-0.5825312048065607,0.16993245851298774
wt,13,985,3,0.199606794951886,0.5803451802362654
wt,13,990,2,-0.5990891116235406,0.15517000696507974
wt,13,990,3,0.19448059269660609,0.5903026055893437
wt,13,995,2,-0.5939790788114874,0.15965486929180459
wt,13,995,3,0.2095655811220227,0.5611832958204032
wt,13,1e3,2,-0.5841544646004125,0.16845584273070863
wt,13,1e3,3,0.2339216264301694,0.5153892063579979
wt,13,1005,2,-0.5592612638500066,0.19179428041037952
wt,13,1005,3,0.233659305712555,0.5158739895256117
wt,13,1010,2,-0.5347583807469121,0.21619553628088958
wt,13,1010,3,0.2400811692286014,0.5040606384710719
wt,13,1015,2,-0.5136052046259306,0.2383734339873911
wt,13,1015,3,0.2591394791560408,0.46969013185911834
wt,13,1020,2,-0.49849755599286205,0.2548291640972621
wt,13,1020,3,0.2622116892729941,0.4642486978122655
wt,13,1025,2,-0.5280969082089569,0.22306980934105772
wt,13,1025,3,0.2652141844483047,0.4589579574889059
wt,13,1030,2,-0.5224615708218083,0.22896433251836876
wt,13,1030,3,0.2731775058306304,0.4450575942171371
wt,13,1035,2,-0.5097621143778184,0.24251125786489958
wt,13,1035,3,0.2748334992028895,0.44219130284065356
wt,13,1040,2,-0.5247862389258691,0.2265239878594495
wt,13,1040,3,0.2865051251510213,0.42223106862815585
wt,13,1045,2,-0.5143856857778826,0.23753714070523366
wt,13,1045,3,0.2965904626883133,0.4053307834967065
wt,13,1050,2,-0.4868218475788898,0.2678913453977534
wt,13,1050,3,0.3053422830856028,0.3909317489153483
wt,13,1055,2,-0.47130145915361643,0.2857109651374423
wt,13,1055,3,0.3148981510412652,0.37549820717233473
wt,13,1060,2,-0.456145525594398,0.3036043184621891
wt,13,1060,3,0.3264402099308247,0.35726560315138667
wt,13,1065,2,-0.4632399182795746,0.29516873875990846
wt,13,1065,3,0.3311447848466947,0.34996415557740174
wt,13,1070,2,-0.4563917045358151,0.3033098501347692
wt,13,1070,3,0.3441033063829516,0.330248582507967
wt,13,1075,2,-0.4557916437793853,0.30402783567891545
wt,13,1075,3,0.35986104092681653,0.307069180305669
wt,13,1080,2,-0.44935545950183414,0.31177550521463654
wt,13,1080,3,0.36587688324690554,0.2984534654750628
wt,13,1085,2,-0.42344216319112893,0.3438166103565088
wt,13,1085,3,0.3718972505095372,0.2899617885374799
wt,13,1090,2,-0.416870029199222,0.35215387897669054
wt,13,1090,3,0.38193108306677676,0.27610141785589093
wt,13,1095,2,-0.42447789978277023,0.3425103680496044
wt,13,1095,3,0.3801064998450194,0.2785945354351509
wt,13,1100,2,-0.40925046428410444,0.3619241658590114
wt,13,1100,3,0.38689388152453047,0.26938187585179973
wt,13,1105,2,-0.4040532724903617,0.3686517711017632
wt,13,1105,3,0.3910118603307767,0.26387483625123453
wt,13,1110,2,-0.40405899971945614,0.36864432929913765
wt,13,1110,3,0.39082052961893726,0.26412932395060346
wt,13,1115,2,-0.4048091145679529,0.36767018476239
wt,13,1115,3,0.4064835405507745,0.2437437867210123
wt,13,1120,2,-0.39419747714642595,0.3815489936574558
wt,13,1120,3,0.4155537136899641,0.2323553385047604
wt,13,1125,2,-0.39007258174963433,0.3870002125273062
wt,13,1125,3,0.4114413579821497,0.23748080073457722
wt,13,1130,2,-0.3893511569375742,0.3879568104608857
wt,13,1130,3,0.41254282301175355,0.23610179827168204
wt,13,1135,2,-0.37505816468099495,0.4071031924366032
wt,13,1135,3,0.41548816640555913,0.23243653897223673
wt,13,1140,2,-0.355545637459892,0.43382316679110533
wt,13,1140,3,0.42237541040254467,0.22399233899877724
wt,13,1145,2,-0.3370756693610274,0.4597095788198687
wt,13,1145,3,0.42996596421163136,0.2148914593194466
wt,13,1150,2,-0.3286492929314345,0.47170421224396436
wt,13,1150,3,0.43062395138744325,0.21411271929174744
wt,13,1155,2,-0.32851985356078445,0.47188934617739714
wt,13,1155,3,0.4367032044516914,0.20699463452426042
wt,13,1160,2,-0.31774384654986987,0.4873939725874155
wt,13,1160,3,0.4468128444382034,0.19546467094635975
wt,13,1165,2,-0.308967038785109,0.5001540320872904
wt,13,1165,3,0.45891689332782726,0.18216506288754258
wt,13,1170,2,-0.28978322269012546,0.5284415095919748
wt,13,1170,3,0.464717237174891,0.17598673371305232
wt,13,1175,2,-0.29541954144638277,0.5200751615691861
wt,13,1175,3,0.4746131130490662,0.16573706681703435
wt,13,1180,2,-0.2802476531543738,0.5426975234857557
wt,13,1180,3,0.47800134583311976,0.162311901344317
wt,13,1185,2,-0.2745762285818791,0.5512358333112286
wt,13,1185,3,0.4844168722258132,0.15594383322198538
wt,13,1190,2,-0.2847537946994835,0.5359449204458746
wt,13,1190,3,0.4894895669185161,0.15101719702113295
wt,13,1195,2,-0.29205326252493097,0.5250665029498636
wt,13,1195,3,0.49834559706734416,0.1426451032043349
wt,13,1200,2,-0.2818027153198969,0.5403640466227686
wt,13,1200,3,0.5099505304875981,0.13211274451966296
wt,13,1205,2,-0.2639441835735136,0.5673582334818488
wt,13,1205,3,0.5187050599034384,0.1244941429608244
wt,13,1210,2,-0.24877021416327544,0.5906204925336754
wt,13,1210,3,0.5214369419559877,0.12217390171945641
wt,13,1215,2,-0.2547123205580293,0.5814764777960992
wt,13,1215,3,0.5254797774252767,0.11878990677329226
wt,13,1220,2,-0.24562323976211317,0.5954808277303467
wt,13,1220,3,0.5351380855533764,0.1109442135180801
wt,13,1225,2,-0.2219342047193656,0.632442625736197
wt,13,1225,3,0.5421927866810777,0.10542455651030277
wt,13,1230,2,-0.21476993407632738,0.6437456338976038
wt,13,1230,3,0.5527020710702376,0.09752890056398458
wt,13,1235,2,-0.23153803338543116,0.6173797954674498
wt,13,1235,3,0.5576369043871405,0.09395501676958588
wt,13,1240,2,-0.24134292586297135,0.6021107932841349
wt,13,1240,3,0.5670685354166032,0.0873593784105752
wt,13,1245,2,-0.22814783471717362,0.6226851793540817
wt,13,1245,3,0.5709453815012341,0.08473688615863802
wt,13,1250,2,-0.21514737405599152,0.6431487665903484
wt,13,1250,3,0.5755053934408099,0.08171772823861498
wt,13,1255,2,-0.2198659263999485,0.6356999990226756
wt,13,1255,3,0.5813821265708771,0.07793030678567706
wt,13,1260,2,-0.21827000850518682,0.6382166384559438
wt,13,1260,3,0.5836350445513052,0.07650904135373421
wt,13,1265,2,-0.20479451628320416,0.6595747093422502
wt,13,1265,3,0.5896366513710288,0.0728052000206339
wt,13,1270,2,-0.2056857041018125,0.65815636287959145
wt,13,1270,3,0.5917286549625905,0.07154208642942962
wt,13,1275,2,-0.1958161795954798,0.6739086061437407
wt,13,1275,3,0.5969566514215677,0.06844814694946172
wt,13,1280,2,-0.19956945922359212,0.6679067138062464
wt,13,1280,3,0.606218236198751,0.06318430426858171
wt,13,1285,2,-0.19297676452042836,0.6784582993147472
wt,13,1285,3,0.6066140833433933,0.0629654466932898
wt,13,1290,2,-0.1953972778915506,0.6745793336887671
wt,13,1290,3,0.6083772087949486,0.06199668971306904
wt,13,1295,2,-0.20326543857542526,0.6620101598199785
wt,13,1295,3,0.6140446615012934,0.058949194684315476
wt,13,1300,2,-0.18431139786480255,0.6923907203195736
wt,13,1300,3,0.6142260793348537,0.058853309209975856
wt,13,1305,2,-0.1662899003023959,0.7215844150513572
wt,13,1305,3,0.6216138136441547,0.055035558095073475
wt,13,1310,2,-0.1740007666239678,0.7090584391245698
wt,13,1310,3,0.62674762180072,0.052481473925057705
wt,13,1315,2,-0.16680082644655442,0.7207528765442284
wt,13,1315,3,0.6311147367595189,0.05037177817391111
wt,13,1320,2,-0.1662409256044979,0.7216641334273524
wt,13,1320,3,0.6373115024581361,0.047476199384251724
wt,13,1325,2,-0.15483382803952808,0.7402853347986927
wt,13,1325,3,0.6421109537920374,0.04531148079876542
wt,13,1330,2,-0.14824998777580667,0.7510795483221906
wt,13,1330,3,0.6474905905082992,0.04296473048456903
wt,13,1335,2,-0.1528551230881549,0.7435259382283417
wt,13,1335,3,0.6497610891299939,0.041999242408996613
wt,13,1340,2,-0.14199909850274622,0.76135786273505
wt,13,1340,3,0.6516752739825423,0.04119667777810402
wt,13,1345,2,-0.13731534263076434,0.7690777429601241
wt,13,1345,3,0.6540676912943119,0.04020818096426051
wt,13,1350,2,-0.13954122127858945,0.7654070696336932
wt,13,1350,3,0.6558621883086904,0.03947729755267898
wt,13,1355,2,-0.12504715138594744,0.7893692030914184
wt,13,1355,3,0.6582411092774266,0.03852225092869068
wt,13,1360,2,-0.11585355738115721,0.8046381488843912
wt,13,1360,3,0.6628538226047778,0.036715059469750164
wt,13,1365,2,-0.11164721060994191,0.8116409026890026
wt,13,1365,3,0.668237105087147,0.0346794789027325
wt,13,1370,2,-0.11238887961163524,0.8104054306642431
wt,13,1370,3,0.6723683935729355,0.03317018865538702
wt,13,1375,2,-0.10552793725714768,0.8218460601890427
wt,13,1375,3,0.6725640598084802,0.033099832142898855
wt,13,1380,2,-0.09626769736163579,0.8373271144249503
wt,13,1380,3,0.675999392899007,0.03188102670054497
wt,13,1385,2,-0.08499647542795777,0.8562261570966379
wt,13,1385,3,0.677311019141981,0.03142384600639987
wt,13,1390,2,-0.07855206580100342,0.8670569162148635
wt,13,1390,3,0.6784608015140765,0.031026763465474415
wt,13,1395,2,-0.07702870269381411,0.86961961810487165
wt,13,1395,3,0.6810894403919657,0.030131808810664452
wt,13,1400,2,-0.08199055163797382,0.8612758982658294
wt,13,1400,3,0.6832139639437713,0.029421467562624697
wt,13,1405,2,-0.07443771859355439,0.8739804176739983
wt,13,1405,3,0.6861483855810709,0.028459239765033482
wt,13,1410,2,-0.05945763298084852,0.8992399118666965
wt,13,1410,3,0.6879004601975691,0.0278950856740692
wt,13,1415,2,-0.05533645587764967,0.9062016798526309
wt,13,1415,3,0.6896528722793597,0.027338516605017245
wt,13,1420,2,-0.05337061078583568,0.909524222245823
wt,13,1420,3,0.6925828428519751,0.026425000745003275
wt,13,1425,2,-0.052950741890503715,0.9102339943558634
wt,13,1425,3,0.6968366505532861,0.025136273276334005
wt,13,1430,2,-0.046431294955295487,0.9212607252376688
wt,13,1430,3,0.6991162867084814,0.024463708646699334
wt,13,1435,2,-0.04017535105813029,0.9318512348850001
wt,13,1435,3,0.7019568293256232,0.02364308573858404
wt,13,1440,2,-0.030763920672354866,0.9477982567388741
wt,13,1440,3,0.7023593538329849,0.023528350297922045
wt,13,1445,2,-0.029287644580836603,0.9503010717590363
wt,13,1445,3,0.7059617167398847,0.022518531249442066
wt,13,1450,2,-0.02508271149950957,0.9574316601626919
wt,13,1450,3,0.7092135423989642,0.021632970289709886
wt,13,1455,2,-0.020044292701394847,0.9659785872635323
wt,13,1455,3,0.709984146651857,0.021426690097597068
wt,13,1460,2,-0.011321069925629451,0.980781986385181
wt,13,1460,3,0.7121390449783177,0.020857062872044616
wt,13,1465,2,-2.4492319659136745e-4,0.9995842054800405
wt,13,1465,3,0.7137984903163886,0.020425594744131758
wt,13,1470,2,0.005412308686548014,0.99081191397770485
wt,13,1470,3,0.7167059858740799,0.019684560875841115
wt,13,1475,2,0.007408394166229083,0.987423464579923
wt,13,1475,3,0.7189033345329376,0.019137013889123925
wt,13,1480,2,0.014672350571422634,0.9750941250948666
wt,13,1480,3,0.7195891452765295,0.01896830277727548
wt,13,1485,2,0.030708348841047596,0.9478924647530649
wt,13,1485,3,0.7222536021300213,0.01832261151249858
wt,13,1490,2,0.025956930932552046,0.9559489888901603
wt,13,1490,3,0.7256531165205714,0.017521121971768902
wt,13,1495,2,0.02130272109576041,0.9638435827552878
wt,13,1495,3,0.7255847344505136,0.017536999666656932
wt,13,1500,2,0.02449826148153086,0.9584229387717431
wt,13,1500,3,0.726675416845831,0.01728494142917221
wt,13,1505,2,0.03189071691256137,0.9458881636373188
wt,13,1505,3,0.7283946219335444,0.01689275660224111
wt,13,1510,2,0.03761666744475721,0.9361851337795012
wt,13,1510,3,0.7290373649176211,0.016747736146210005
wt,13,1515,2,0.03738423123667515,0.9365788976610872
wt,13,1515,3,0.7302003261634911,0.016487543570654243
wt,13,1520,2,0.0483870826898605,0.9179516661884961
wt,13,1520,3,0.7298867708985931,0.016557417389371134
wt,13,1525,2,0.05071188244351994,0.9140194919079596
wt,13,1525,3,0.7315713111644989,0.016184435606022802
wt,13,1530,2,0.05586960058064076,0.9053007794969841
wt,13,1530,3,0.7345591105496311,0.01553734159080796
wt,13,1535,2,0.06531028436154185,0.8893621295392017
wt,13,1535,3,0.7345252637465791,0.015544569402910933
wt,13,1540,2,0.0693779323801769,0.882503613392901
wt,13,1540,3,0.736710358616743,0.015082740153787964
wt,13,1545,2,0.07189604269485345,0.878260694757194
wt,13,1545,3,0.7384067999295377,0.014730851720119101
wt,13,1550,2,0.07979791360675471,0.8649617560407902
wt,13,1550,3,0.7399032610099964,0.014425234498815631
wt,13,1555,2,0.07740934598764608,0.8689791890881299
wt,13,1555,3,0.7414918558049031,0.01410567383098696
wt,13,1560,2,0.08331109059853246,0.8590570142134821
wt,13,1560,3,0.7444774043297387,0.013518537921035936
wt,13,1565,2,0.08537134622569789,0.8555966709622072
wt,13,1565,3,0.747546969200195,0.0129329196750646
wt,13,1570,2,0.09618082678199634,0.8374725470042357
wt,13,1570,3,0.7501810201560501,0.012444746024580818
wt,13,1575,2,0.10640136913783636,0.8203881802547395
wt,13,1575,3,0.7520175695798468,0.012112113361941443
wt,13,1580,2,0.11244442686372871,0.8103129126346209
wt,13,1580,3,0.7542956301341855,0.011708239689832962
wt,13,1585,2,0.10837414058980147,0.8170968667293677
wt,13,1585,3,0.7541503748258676,0.011733705541477318
wt,13,1590,2,0.10285292673903673,0.8263135490194026
wt,13,1590,3,0.7543531476512778,0.011698166569230312
wt,13,1595,2,0.11628736261114914,0.8039165306138614
wt,13,1595,3,0.7565975277435802,0.011309835469600732
wt,13,1600,2,0.12766613258065843,0.7850291402407537
wt,13,1600,3,0.7576950703769245,0.011123271082216342
wt,13,1605,2,0.13440288359210603,0.7738858237070726
wt,13,1605,3,0.7585647314988923,0.010976986553820641
wt,13,1610,2,0.13220620176173623,0.7775160648621554
wt,13,1610,3,0.75767455048710175,0.011126739153393463
wt,13,1615,2,0.14348072120611374,0.7589190617511359
wt,13,1615,3,0.7578617970409907,0.011095120720916677
wt,13,1620,2,0.14737362732671946,0.7525188137173967
wt,13,1620,3,0.758081156843053,0.011058160012537014
wt,13,1625,2,0.15488717184088072,0.740198013596303
wt,13,1625,3,0.7605266799369759,0.010651944673833685
wt,13,1630,2,0.1595392811910147,0.7325913493751757
wt,13,1630,3,0.7613912151575223,0.010510886975857022
wt,13,1635,2,0.16214837464529255,0.7283327870668239
wt,13,1635,3,0.7628959351773632,0.01026851915483781
wt,13,1640,2,0.1660734189092741,0.721936806939447
wt,13,1640,3,0.7635911855200905,0.010157874058873723
wt,13,1645,2,0.17542754424063373,0.7067463214714156
wt,13,1645,3,0.7655664475209306,0.009848105531908917
wt,13,1650,2,0.18189315770099507,0.6962913339272946
wt,13,1650,3,0.7656778878598514,0.009830829920785307
wt,13,1655,2,0.18292441891480243,0.6946272574679409
wt,13,1655,3,0.7689155787175603,0.009338186843477909
wt,13,1660,2,0.1898968909331938,0.6834020743203142
wt,13,1660,3,0.7688965271605063,0.009341033653938458
wt,13,1665,2,0.1943774634118838,0.6762129324219999
wt,13,1665,3,0.7705112241829399,0.009101920127781929
wt,13,1670,2,0.20076092378112773,0.6660043573478969
wt,13,1670,3,0.7709597823824693,0.00903626953883493
wt,13,1675,2,0.20662157745281307,0.6566677748481458
wt,13,1675,3,0.7721288683971212,0.008866734981390578
wt,13,1680,2,0.21451182385407283,0.6441538859100633
wt,13,1680,3,0.7717992884725438,0.008914299542133935
wt,13,1685,2,0.2182186840257319,0.6382976191624592
wt,13,1685,3,0.7717056863408281,0.00892784086603473
wt,13,1690,2,0.21665839369821457,0.6407608345702364
wt,13,1690,3,0.7713188229025473,0.008983962093943566
wt,13,1695,2,0.22138027592509144,0.6333145588562163
wt,13,1695,3,0.7719911280349105,0.008886591642127909
wt,13,1700,2,0.2243606138806177,0.6286272378119222
wt,13,1700,3,0.7734495781182446,0.00867792895922384
wt,13,1705,2,0.2273319969468604,0.6239638466941481
wt,13,1705,3,0.7750815795274283,0.00844856697528794
wt,13,1710,2,0.23452869754408523,0.612710590197951
wt,13,1710,3,0.7765846433447976,0.008241147547261136
wt,13,1715,2,0.2455149634075026,0.5956482693515762
wt,13,1715,3,0.7768356665570083,0.008206861398678503
wt,13,1720,2,0.2489577495473289,0.5903312363396602
wt,13,1720,3,0.7777852510506111,0.008078074320579417
wt,13,1725,2,0.2511290339754436,0.5869853810351593
wt,13,1725,3,0.7787331408002667,0.00795094983600248
wt,13,1730,2,0.25518598115971686,0.5807494781992135
wt,13,1730,3,0.7776290685850069,0.008099157565776735
wt,13,1735,2,0.2564116216444298,0.5788696095028611
wt,13,1735,3,0.7779870084549102,0.00805089638498679
wt,13,1740,2,0.2626803649273476,0.5692845371522125
wt,13,1740,3,0.7786238049199843,0.00796554046806774
wt,13,1745,2,0.2676775057457313,0.5616800589340765
wt,13,1745,3,0.778924500394457,0.007925458862087165
wt,13,1750,2,0.27254069310417345,0.5543109148850266
wt,13,1750,3,0.7815774212491067,0.0075779969528140464
wt,13,1755,2,0.2744588261065357,0.5514130420822094
wt,13,1755,3,0.7807430398971097,0.0076860909025275
wt,13,1760,2,0.2818770125722137,0.5402526417441337
wt,13,1760,3,0.7817014367455002,0.007562023229766195
wt,13,1765,2,0.2927627202984213,0.5240132099181456
wt,13,1765,3,0.7823001516973153,0.007485241638182967
wt,13,1770,2,0.3006404712363388,0.5123661239859854
wt,13,1770,3,0.78177123611935,0.007553043273359283
wt,13,1775,2,0.2981313059583629,0.516066137629255
wt,13,1775,3,0.7826807782612087,0.007436716819882095
wt,13,1780,2,0.30545590518401966,0.5052911005695563
wt,13,1780,3,0.7826271814296625,0.007443536176749181
wt,13,1785,2,0.31172558334048417,0.4961309936611046
wt,13,1785,3,0.7827458859463853,0.007428438845079343
wt,13,1790,2,0.3170071075927301,0.4884605678549062
wt,13,1790,3,0.7830873852741901,0.007385126586405637
wt,13,1795,2,0.3207398963010639,0.48306511509403377
wt,13,1795,3,0.7828327779972307,0.007417401321245467
wt,13,1800,2,0.324335575230153,0.47788822624279825
wt,13,1800,3,0.7835532326278439,0.0073263323559720475
wt,14,570,2,0.9412036668116591,0.058796333188340856
wt,14,575,2,0.9129968094025428,0.08700319059745715
wt,14,580,2,0.9359723750450122,0.06402762495498777
wt,14,585,2,0.8703880375650996,0.12961196243490034
wt,14,590,2,0.939638336071028,0.060361663928972
wt,14,595,2,0.9741099215651949,0.025890078434805047
wt,14,600,2,0.9671869832618512,0.03281301673814885
wt,14,605,2,0.9572627207877695,0.04273727921223049
wt,14,610,2,0.8561479738785924,0.14385202612140754
wt,14,615,2,0.6485230374676085,0.35147696253239147
wt,14,620,2,0.8351034772242911,0.1648965227757089
wt,14,625,2,0.904993055075984,0.09500694492401597
wt,14,630,2,0.09308288903070995,0.8816545545331769
wt,14,635,2,0.0320188698736425,0.9592392756648324
wt,14,640,2,0.15414683116884798,0.8045142063954853
wt,14,645,2,0.11080497153167944,0.8592079557485435
wt,14,650,2,0.13718219555191283,0.8258835986936436
wt,14,655,2,0.1471919658986743,0.8132683081659069
wt,14,660,2,0.01640551565941762,0.9791127857246142
wt,14,665,2,-0.16317285756446917,0.7931675225764843
wt,14,670,2,-0.15191736640410394,0.8073194127363053
wt,14,675,2,-0.1912743226509725,0.7579552347934941
wt,14,680,2,-0.07487468241026143,0.9047557451579683
wt,14,685,2,-0.557022994895681,0.32938292918030543
wt,14,685,3,0.3860180837280064,0.6139819162719935
wt,14,690,2,-0.5442809967267095,0.3429251591683725
wt,14,690,3,0.27675770926222404,0.7232422907377759
wt,14,695,2,-0.47452292330092743,0.4193279518770001
wt,14,695,3,0.24725728944367467,0.7527427105563254
wt,14,700,2,-0.4248687228956699,0.47578729674116577
wt,14,700,3,0.22972591910095946,0.7702740808990405
wt,14,705,2,-0.609797053859298,0.27482400336331236
wt,14,705,3,0.2528665195727823,0.7471334804272177
wt,14,710,2,-0.6548561588433781,0.23038899735162277
wt,14,710,3,0.3019431238134671,0.6980568761865329
wt,14,715,2,-0.6294028010070873,0.25523107463415795
wt,14,715,3,0.30536307886262704,0.694636921137373
wt,14,720,2,-0.6220360010191377,0.2625476490998328
wt,14,720,3,0.3283374108038389,0.6716625891961612
wt,14,725,2,-0.3456691832674672,0.5021477437959788
wt,14,725,3,0.3430366351644679,0.656963364835532
wt,14,730,2,-0.2924719898713134,0.5738010224373891
wt,14,730,3,0.29691675415888624,0.7030832458411138
wt,14,735,2,-0.3418784552356969,0.5071618441814544
wt,14,735,3,0.26440730760928033,0.7355926923907197
wt,14,740,2,-0.3126736628745156,0.546273747787914
wt,14,740,3,0.3659738797504046,0.6340261202495954
wt,14,745,2,-0.41401639144397073,0.4144585991427922
wt,14,745,3,0.5517889712964624,0.3349291437426687
wt,14,750,2,-0.41330128617719564,0.415347710604915
wt,14,750,3,0.5850628184964924,0.3000770325851606
wt,14,755,2,-0.44554083989380106,0.3759101477173037
wt,14,755,3,0.5697155126292094,0.3160311364653015
wt,14,760,2,-0.4702302551547307,0.3466424496968204
wt,14,760,3,0.5788301603859228,0.30653050782065744
wt,14,765,2,-0.3877579246937714,0.44751401858036294
wt,14,765,3,0.5821482765560099,0.3030904274858384
wt,14,770,2,-0.7100515213855052,0.0738303941491229
wt,14,770,3,0.5999802795221603,0.28477706716475676
wt,14,775,2,-0.7167881903617455,0.06989526414630218
wt,14,775,3,0.613448074351572,0.27114625138146164
wt,14,780,2,-0.6917203935203549,0.08512327660800667
wt,14,780,3,0.6033625198856762,0.28133735950453065
wt,14,785,2,-0.70558072736199,0.07650573769360224
wt,14,785,3,0.6212266819139076,0.26335481633063046
wt,14,790,2,-0.7224264671372278,0.06669054902745204
wt,14,790,3,0.6340492713015831,0.2506449977474317
wt,14,795,2,-0.7105882951953605,0.07351260857835724
wt,14,795,3,0.6483875444293721,0.23663640520330642
wt,14,800,2,-0.731476203458951,0.06171585752382705
wt,14,800,3,0.6628901976191527,0.22269406296076022
wt,14,805,2,-0.7337580178232951,0.06049438534885284
wt,14,805,3,-0.010330799841059408,0.9845043515179146
wt,14,810,2,-0.7099683274884951,0.07387971300267135
wt,14,810,3,-0.0040396559546367235,0.9939405490292545
wt,14,815,2,-0.6979702499948289,0.0811769431571537
wt,14,815,3,0.01919976049361676,0.971203898071139
wt,14,820,2,-0.7049446374021471,0.07689051284501018
wt,14,820,3,0.05772928250341398,0.9135022725705239
wt,14,825,2,-0.7092586072796553,0.07430116452771499
wt,14,825,3,0.05741936795906413,0.9139656034248703
wt,14,830,2,-0.6854616382727855,0.08917481393453452
wt,14,830,3,0.061767527819061085,0.9074665368565595
wt,14,835,2,-0.6631408704084901,0.1044337509752464
wt,14,835,3,0.06591136981003873,0.9012761149526083
wt,14,840,2,-0.6496383080880836,0.11427621937933627
wt,14,840,3,0.08699860407844773,0.8698313295339872
wt,14,845,2,-0.6654012315511502,0.102831074513676
wt,14,845,3,0.09072223198469292,0.86428999774851
wt,14,850,2,-0.6977037130288489,0.08134321252801609
wt,14,850,3,-0.055116552842230646,0.896865566381037
wt,14,855,2,-0.7003290587817708,0.07971336882051401
wt,14,855,3,-0.05445239083184153,0.8981034061215915
wt,14,860,2,-0.7013354171754757,0.07909326282242343
wt,14,860,3,-0.06156775440360999,0.8848518512714433
wt,14,865,2,-0.6962776051612648,0.08223591024073916
wt,14,865,3,0.31415705543372563,0.41033128246053063
wt,14,870,2,-0.6739540284171924,0.0968838875876573
wt,14,870,3,0.3196981416654007,0.4016677590968656
wt,14,875,2,-0.6544963108742939,0.11068211658424314
wt,14,875,3,0.3223470806275817,0.3975561151800738
wt,14,880,2,-0.650438602817129,0.11368004901779194
wt,14,880,3,0.32614986604646734,0.39168768062502524
wt,14,885,2,-0.6656502353342053,0.10265531214967176
wt,14,885,3,0.3436407386443983,0.36522308474979176
wt,14,890,2,-0.6324958224242553,0.12743222115820899
wt,14,890,3,0.33948711268503157,0.3714284720270787
wt,14,895,2,-0.6069562891780591,0.14839010268056282
wt,14,895,3,0.34797629498579047,0.3587992525721933
wt,14,900,2,-0.6307718863102332,0.128795935975092
wt,14,900,3,0.3499944802343968,0.35582768343714866
wt,14,905,2,-0.6179833390184554,0.13914312806137105
wt,14,905,3,0.359152250298541,0.34249435922057075
wt,14,910,2,-0.6088705701715073,0.14676335065337448
wt,14,910,3,0.36636868057050337,0.33216305486341197
wt,14,915,2,-0.6138864299486217,0.1425436664935663
wt,14,915,3,0.3692546862811344,0.32807507487620324
wt,14,920,2,-0.6116037493335214,0.1444563266794998
wt,14,920,3,0.3665341041235316,0.33192805762153454
wt,14,925,2,-0.6229804456751322,0.13505163634320733
wt,14,925,3,0.37473886320674943,0.3203761987240417
wt,14,930,2,-0.6077682248421932,0.14769902134138935
wt,14,930,3,0.3793767554581342,0.31393673929966587
wt,14,935,2,-0.5944748848397962,0.15921693330981984
wt,14,935,3,0.3848496777850871,0.3064226015126575
wt,14,940,2,-0.5733861636954717,0.17836982694788878
wt,14,940,3,0.3954225804284962,0.2921683498704747
wt,14,945,2,-0.5710950341066217,0.18051506823284244
wt,14,945,3,0.40009689092221606,0.2859774693991835
wt,14,950,2,-0.5547343306200073,0.1961967147005599
wt,14,950,3,0.4077060210559049,0.276046326575735
wt,14,955,2,-0.5200510554910088,0.23150774420198728
wt,14,955,3,0.414269305017553,0.2676271719665861
wt,14,960,2,-0.499397840414338,0.25383437077121584
wt,14,960,3,0.4285981861919532,0.249723845490333
wt,14,965,2,-0.5045660077486822,0.24815828623712466
wt,14,965,3,0.43092422710382033,0.2468797254084907
wt,14,970,2,-0.48279091366153465,0.27246975017609015
wt,14,970,3,0.4370091434248447,0.23952212675878742
wt,14,975,2,-0.4783799393476916,0.27751989490563794
wt,14,975,3,0.452052259833424,0.22184839153272973
wt,14,980,2,-0.5007223763863115,0.2523740367319749
wt,14,980,3,0.4539570142580476,0.21966316929336863
wt,14,985,2,-0.5178174739311393,0.23387620140957782
wt,14,985,3,0.45852890929048,0.2144665287885766
wt,14,990,2,-0.48082475313426426,0.2747156569875784
wt,14,990,3,0.4555454105569381,0.21784996183845498
wt,14,995,2,-0.46722039887147526,0.29048176301902523
wt,14,995,3,0.4667962972428681,0.205243468635346
wt,14,1e3,2,-0.4733107842943383,0.2833749850678482
wt,14,1e3,3,0.4678407693510911,0.2040942387725957
wt,14,1005,2,-0.4483940574662064,0.3129401019504249
wt,14,1005,3,0.47734496396463494,0.19380186126830581
wt,14,1010,2,-0.41641965077001397,0.35272828299355996
wt,14,1010,3,0.4847925796683412,0.18594481505448968
wt,14,1015,2,-0.4024986505431529,0.3706740844670483
wt,14,1015,3,0.48875933764941115,0.1818347662112873
wt,14,1020,2,-0.4036201004835101,0.3692148016782075
wt,14,1020,3,0.49753088431934495,0.1729310749931837
wt,14,1025,2,-0.40853138409323736,0.3628519429655191
wt,14,1025,3,0.5131363084655371,0.1577196655909462
wt,14,1030,2,-0.3812639962324897,0.39874497571620277
wt,14,1030,3,0.5075850585850978,0.16303846337130373
wt,14,1035,2,-0.3673855758330965,0.4175310575732946
wt,14,1035,3,0.5127699566741843,0.15806753720736313
