condition,weight,time,cor,pval
wt,10,1635,0.6373060058806378,0.005927186610576165
wt,10,1640,0.637461578463744,0.00591122521166261
wt,10,1645,0.6378112200911624,0.00587547903868412
wt,10,1650,0.6372540094943158,0.005932529053517502
wt,10,1655,0.6379028913332767,0.005866135743333576
wt,10,1660,0.639053103821081,0.005749917562497646
wt,10,1665,0.6395206871794042,0.005703206239125529
wt,10,1670,0.6388437364465055,0.005770932900857571
wt,10,1675,0.6387718632053744,0.005778161456572926
wt,10,1680,0.6386730098218351,0.005788115416550106
wt,10,1685,0.6392029162755043,0.0057349179492463855
wt,10,1690,0.6406181248091287,0.0055947730445899116
wt,10,1695,0.6423607412272918,0.005426011672754851
wt,10,1700,0.6421064979437923,0.005450374432021869
wt,10,1705,0.6418335633766759,0.005476626376300306
wt,10,1710,0.642265269148403,0.005435149926626735
wt,10,1715,0.642441608626405,0.005418281024331442
wt,10,1720,0.6418942015175861,0.005470785164820649
wt,10,1725,0.6419720350995084,0.005463294897343052
wt,10,1730,0.6426168416100057,0.00540155982480804
wt,10,1735,0.6427090796355305,0.0053927749606488
wt,10,1740,0.6435180175188566,0.005316223342212987
wt,10,1745,0.6424414325019348,0.0054182978515743396
wt,10,1750,0.6438204821724974,0.005287826638952189
wt,10,1755,0.6442357469095019,0.005249039261929728
wt,10,1760,0.644524050763206,0.005222245823470529
wt,10,1765,0.6455731495165195,0.005125678152573022
wt,10,1770,0.6464426617379286,0.005046738321524486
wt,10,1775,0.6463874884910387,0.0050517179428550725
wt,10,1780,0.6454883380269713,0.005133430928452605
wt,10,1785,0.6463918464608929,0.005051324473181383
wt,10,1790,0.6466045931999767,0.00503214620087878
wt,10,1795,0.647092592362423,0.004988377110825329
wt,10,1800,0.6480136713530916,0.004906602761510945
wt,11,505,0.9356358341529142,0.06436416584708582
wt,11,510,0.9675558973099889,0.032444102690011065
wt,11,515,0.9763372621982485,0.023662737801751512
wt,11,520,0.961225192883568,0.038774807116431984
wt,11,525,0.9769099623103892,0.023090037689610807
wt,11,530,0.9721047152252308,0.02789528477476924
wt,11,535,0.9193183814913791,0.08068161850862084
wt,11,540,0.7581192701004902,0.2418807298995097
wt,11,545,0.6942752159203642,0.30572478407963566
wt,11,550,0.8596320813296054,0.14036791867039453
wt,11,555,0.9321446584060065,0.0678553415939935
wt,11,560,0.7789628558355136,0.2210371441644862
wt,11,565,0.49402750027322506,0.39760088379055464
wt,11,570,-0.4768356008305415,0.33895617622190527
wt,11,575,-0.7575302406774622,0.08105978564501756
wt,11,580,-0.682327199099535,0.135344877120784
wt,11,585,-0.8352767918313105,0.038465824999197096
wt,11,590,-0.820276869581143,0.012626921999594937
wt,11,595,-0.8426109791672555,0.008632511597138142
wt,11,600,-0.8092804625048715,0.014956934408777562
wt,11,605,-0.7552619806217113,0.030249980701137956
wt,11,610,-0.6779334606953407,0.06464320920979777
wt,11,615,-0.6883379280015849,0.05909417961996505
wt,11,620,-0.6367100514755916,0.08958024934966609
wt,11,625,-0.6181736179126149,0.10235754149871917
wt,11,630,-0.4644550826593092,0.20783253280846992
wt,11,635,-0.4285704438744256,0.2497578720410317
wt,11,640,-0.06948497808040802,0.8487333598143407
wt,11,645,-0.01862797011884841,0.9592654522666855
wt,11,650,0.003263529238521226,0.9928611058247299
wt,11,655,0.027486660724759682,0.9399183360705907
wt,11,660,0.05092098347011921,0.8888987270010925
wt,11,665,0.07307074393462454,0.830931507813059
wt,11,670,0.03023871249143175,0.9256750693149437
wt,11,675,0.05241479248350366,0.8714818039014389
wt,11,680,0.0511407015167635,0.8745837716175541
wt,11,685,0.0940211026378505,0.7713255261203495
wt,11,690,0.1262870013362839,0.69573013095015
wt,11,695,0.15096021269668283,0.6395555849674006
wt,11,700,0.13464212829673347,0.6765336607196508
wt,11,705,0.16674151129098827,0.604495393043788
wt,11,710,0.17275386887122762,0.5913325375847649
wt,11,715,0.184925744588122,0.565031610758989
wt,11,720,0.20618183803125942,0.5202812259891029
wt,11,725,0.21059340742867239,0.5111911621460686
wt,11,730,0.22830614074744957,0.47541349469881555
wt,11,735,-0.18203876018206416,0.5516933718774317
wt,11,740,-0.13550749862742373,0.6589267911346712
wt,11,745,-0.08198618056040524,0.7900333857985803
wt,11,750,-0.06337520547313731,0.8370382728435759
wt,11,755,-0.042777866667775874,0.8896411379949882
wt,11,760,-0.2361395838016777,0.4163508988554705
wt,11,765,-0.32686956588242505,0.2343807061407276
wt,11,770,-0.3022948110533646,0.2734776632144078
wt,11,775,-0.2419527446694834,0.36661953140271897
wt,11,780,-0.23417528690874173,0.3826910528509395
wt,11,785,-0.21020832016002702,0.43455632669449007
wt,11,790,-0.191580049683522,0.47721787474128297
wt,11,795,-0.17600400805408467,0.5143829033781759
wt,11,800,-0.15710455252755504,0.5611931887579514
wt,11,805,-0.12920495740673918,0.6334304614128277
wt,11,810,-0.11044487788674856,0.6838662703725029
wt,11,815,-0.09365859341252572,0.7300910044373915
wt,11,820,-0.06561461362685295,0.8092236650980251
wt,11,825,-0.03514317611559262,0.8971926173348499
wt,11,830,-0.01839118486824283,0.9461021616647036
wt,11,835,0.004086323664982615,0.9880167771824193
wt,11,840,0.021896698710683483,0.9358468981385659
wt,11,845,0.04310755911019662,0.874050559269063
wt,11,850,0.056737037789968706,0.8346780674828035
wt,11,855,0.07982215770065987,0.768866848181225
wt,11,860,0.1016840246447305,0.7078715460099061
wt,11,865,0.1218610674340391,0.6530090545850149
wt,11,870,0.14333858827447493,0.5963940182950205
wt,11,875,0.15378938192457123,0.569588195998068
wt,11,880,0.1626568543483086,0.5472536284850332
wt,11,885,0.17938399399164023,0.506206466825842
wt,11,890,0.19778532604113652,0.4627857966274487
wt,11,895,0.21179973588728307,0.4310052426073927
wt,11,900,0.23309880235694277,0.3849452635132171
wt,11,905,0.24924010336576946,0.3519063132517716
wt,11,910,0.2646385657073087,0.3219320784195712
wt,11,915,0.26935796425276837,0.31305179235060376
wt,11,920,0.28061499465116513,0.29245574378200456
wt,11,925,0.28540575629596426,0.2839420607713514
wt,11,930,0.2969232072665176,0.264091550394889
wt,11,935,0.3132764732676204,0.23740708834572294
wt,11,940,-0.06769594051602915,0.7962890368623713
wt,11,945,-0.05397673460328114,0.8369869347133583
wt,11,950,-0.025775965221594074,0.9217755039605062
wt,11,955,-0.011940533376792083,0.9637220815180887
wt,11,960,0.0022929449366841737,0.9930314653882826
wt,11,965,0.011957591590589567,0.9636702870650006
wt,11,970,0.03212306491242558,0.9025909413849341
wt,11,975,0.05321871752808983,0.8392479866531863
wt,11,980,0.06713870741678735,0.7979331434057403
wt,11,985,0.07934663776877808,0.762108868141008
wt,11,990,0.09137369215447125,0.7272561636147039
wt,11,995,0.10298995429787185,0.6940664623985531
wt,11,1e3,0.11171654301867427,0.6694707573608687
wt,11,1005,0.12366632136737658,0.6363035006745861
wt,11,1010,0.13629117113459258,0.6019596518348049
wt,11,1015,0.15009342482282806,0.5653002978130428
wt,11,1020,0.16057090125649243,0.5381331810924634
wt,11,1025,0.17064914811716295,0.512569928373171
wt,11,1030,0.17999978620148827,0.48937217227413365
wt,11,1035,0.19307833038909525,0.45779967990385717
wt,11,1040,0.20563681295758254,0.4284781762748806
wt,11,1045,0.21929489789228646,0.39773679016524754
wt,11,1050,0.22747740962629667,0.37990771130105117
wt,11,1055,0.23416004130114856,0.36567969786950805
wt,11,1060,0.24477094529873814,0.3437115856545484
wt,11,1065,0.26015588391800104,0.31323843417737895
wt,11,1070,0.2727188510204346,0.28958062137783946
wt,11,1075,0.27678961112128614,0.28215293271679676
wt,11,1080,0.29300863036923197,0.25372065191661325
wt,11,1085,0.303525936756475,0.2362768007713778
wt,11,1090,0.31230054329493007,0.2223198649920223
wt,11,1095,0.3152045509495086,0.21781984917822747
wt,11,1100,0.31678165624306326,0.21540074135676626
wt,11,1105,0.3238869210059413,0.204717533773383
wt,11,1110,0.33243447494083217,0.1923308473916942
wt,11,1115,0.33812425442317534,0.1843651274847817
wt,11,1120,0.346664227015136,0.1728248782214604
wt,11,1125,0.3518734507495908,0.16602845759799248
wt,11,1130,0.3604963342884375,0.15517825831106122
wt,11,1135,0.36738498592684266,0.14686443164734467
wt,11,1140,0.3788910654716282,0.13366764705009926
wt,11,1145,0.3877153249181942,0.1241203757013593
wt,11,1150,0.39458194321914686,0.11702851930161232
wt,11,1155,0.3996666803687756,0.11196401113087373
wt,11,1160,0.40004797198039393,0.11159058137511894
wt,11,1165,0.40532680077438876,0.10651067220527542
wt,11,1170,0.4090972589867402,0.10298424716218195
wt,11,1175,0.4117569181730749,0.10054725417047487
wt,11,1180,0.41510120864250916,0.09754169401926165
wt,11,1185,0.4213251990688317,0.09212016970961731
wt,11,1190,0.42786335636269524,0.08666195675496673
wt,11,1195,0.43383543635539945,0.08188412069402014
wt,11,1200,0.4410546795640421,0.07636736122834947
wt,11,1205,0.4458870638462742,0.0728294304510882
wt,11,1210,0.4497968570876768,0.07005602016032575
wt,11,1215,0.4573002122434898,0.06495195191375636
wt,11,1220,0.4650435524289508,0.05997800028161128
wt,11,1225,0.46901774446010897,0.05753777058541228
wt,11,1230,0.4709984514920565,0.056349531637230395
wt,11,1235,0.473659739934648,0.054781908602467275
wt,11,1240,0.479583161028014,0.051409793875316794
wt,11,1245,0.48901584224848155,0.04636403077276477
wt,11,1250,0.49214591654693807,0.044775062970897526
wt,11,1255,0.49636965032313235,0.042696470804465134
wt,11,1260,0.49660180665251474,0.042584376970949134
wt,11,1265,0.5006455277545845,0.04066741190535139
wt,11,1270,0.5031680108238902,0.03950520099993887
wt,11,1275,0.5066378446063488,0.037947929076238326
wt,11,1280,0.5073743865847536,0.037623463728293075
wt,11,1285,0.5129345683079609,0.035241729232863575
wt,11,1290,0.5181269349381029,0.03312314769237676
wt,11,1295,0.5217131105637969,0.03171784386836918
wt,11,1300,0.5262697620173228,0.029998739304318567
wt,11,1305,0.5281829707742594,0.029298676022747962
wt,11,1310,0.5289481758568819,0.02902222630882335
wt,11,1315,0.5310027949350944,0.028289872350226154
wt,11,1320,0.5336392839396503,0.02737107280043274
wt,11,1325,0.539299712001292,0.02547631715225738
wt,11,1330,0.5437400163813977,0.02406234246305388
wt,11,1335,0.544497018534475,0.023827480664397452
wt,11,1340,0.5466306699198962,0.02317507052300315
wt,11,1345,0.552163562664809,0.021547790148616155
wt,11,1350,0.5569021676267866,0.020226086261615723
wt,11,1355,0.5592680821425505,0.01959031170040655
wt,11,1360,0.5643811416583765,0.018269649304464713
wt,11,1365,0.5655993062174729,0.017965539743433828
wt,11,1370,0.5682607774495303,0.017314908790417766
wt,11,1375,0.5699255028143557,0.016917435132248745
wt,11,1380,0.5689996858783264,0.017137591506486673
wt,11,1385,0.5715022996768242,0.01654759187606451
wt,11,1390,0.5730324770331553,0.01619478249299692
wt,11,1395,0.5753958968290841,0.015661496892760855
wt,11,1400,0.577957857057333,0.015099115404682013
wt,11,1405,0.5805839460094776,0.014539283006220323
wt,11,1410,0.5822877068715774,0.01418491479724008
wt,11,1415,0.5825630925708767,0.014128282149367911
wt,11,1420,0.5840696102680427,0.013821618138648612
wt,11,1425,0.5866008042809814,0.013318224401386858
wt,11,1430,0.5914177682589158,0.012400321904789256
wt,11,1435,0.5942532586675651,0.011883892727272157
wt,11,1440,0.59745129277346265,0.011322045691672777
wt,11,1445,0.5985659071766046,0.011131256860158891
wt,11,1450,0.5997071881280525,0.010938557224954858
wt,11,1455,0.6019529192441546,0.010567115967388538
wt,11,1460,0.6016283116785373,0.010620176750632579
wt,11,1465,0.6040915342256927,0.010222780621561378
wt,11,1470,0.6056544505892749,0.009976830884541847
wt,11,1475,0.6066360994176366,0.009824777316566488
wt,11,1480,0.610944364430559,0.009179119499227298
wt,11,1485,0.6144538671585725,0.008678582331087401
wt,11,1490,0.6156737914899748,0.008509791611746118
wt,11,1495,0.6194006748754495,0.008010319166896254
wt,11,1500,0.6234297466536979,0.007497023333545892
wt,11,1505,0.6253838317067865,0.007257754262473107
wt,11,1510,0.6279048713744582,0.0069581505496111706
wt,11,1515,0.6297924291119034,0.0067403955350779305
wt,11,1520,0.6315331992191736,0.006544457639235442
wt,11,1525,0.6331673696316007,0.006364708793691151
wt,11,1530,0.6355115767416146,0.006113812122317862
wt,11,1535,0.6358576369956567,0.0060774578141939905
wt,11,1540,0.6381141424243654,0.005844650208788779
wt,11,1545,0.6402761031452693,0.005628386974673906
wt,11,1550,0.6418819250220698,0.005471967341591467
wt,11,1555,0.6425808444926243,0.005404991364636479
wt,11,1560,0.6433588767210735,0.0053312134961294375
wt,11,1565,0.6436429490120678,0.005304479351525331
wt,11,1570,0.6437662594184109,0.005292908283793988
wt,11,1575,0.6447353511954996,0.005202678858820396
wt,11,1580,0.6477386234765179,0.004930907523524772
wt,11,1585,0.6503363108855327,0.004705196795346055
wt,11,1590,0.6515185657066825,0.004605276901988614
wt,11,1595,0.6520130828934196,0.004563994589317863
wt,11,1600,0.6528241610328387,0.004496934336706828
wt,11,1605,0.6540569146425569,0.004396538713630302
wt,11,1610,0.6558104787086075,0.004256861971834844
wt,11,1615,0.6560242446245853,0.004240083569442528
wt,11,1620,0.6586135327366094,0.004041071586736107
wt,11,1625,0.6583761125806903,0.004058998054409082
wt,11,1630,0.6588859528084544,0.004020581576325731
wt,11,1635,0.6610798771527217,0.003858617842327164
wt,11,1640,0.6618088572603648,0.0038059890809630536
wt,11,1645,0.6614461631010924,0.003832100498346199
wt,11,1650,0.6618231130723243,0.0038049657201262117
wt,11,1655,0.6626317610603605,0.0037472810151275237
wt,11,1660,0.6643386303669151,0.003627851225789165
wt,11,1665,0.6645390111162525,0.0036140357459011757
wt,11,1670,0.6647296748612734,0.0036009299209985818
wt,11,1675,0.6659349089273989,0.003518975089936363
wt,11,1680,0.6666658828146403,0.003470012449148538
wt,11,1685,0.6675054241099305,0.0034144623363567615
wt,11,1690,0.6688593661709232,0.0033264004018075744
wt,11,1695,0.6694622607745937,0.0032877864974941583
wt,11,1700,0.6711862174478106,0.0031793788398541017
wt,11,1705,0.6713529803280484,0.0031690485203264857
wt,11,1710,0.6728371845304246,0.0030783057766364677
wt,11,1715,0.6733016688770069,0.003050346472228865
wt,11,1720,0.6742025334885999,0.0029967090697501537
wt,11,1725,0.6750625741186325,0.0029462216764752445
wt,11,1730,0.6755674416875496,0.002916908514167164
wt,11,1735,0.6766450883351288,0.0028551339124865908
wt,11,1740,0.6773067475793942,0.0028177366362458485
wt,11,1745,0.6797826563910795,0.0026813230620517017
wt,11,1750,0.6819034944956183,0.002568802616971208
wt,11,1755,0.6833312293891103,0.0024952490850532988
wt,11,1760,0.6831376672876143,0.0025051189195793985
wt,11,1765,0.6839318366407967,0.002464825786402807
wt,11,1770,0.6847290345515399,0.0024249130571861884
wt,11,1775,0.685268851761676,0.00239818752757952
wt,11,1780,0.6854995957335693,0.0023868374301918697
wt,11,1785,0.6863011056720276,0.0023477524415795583
wt,11,1790,0.6883860449454773,0.0022485267657227598
wt,11,1795,0.6893027301154813,0.002205999875206013
wt,11,1800,0.6907851051553618,0.0021386234826741247
wt,12,505,0.9947865375884294,0.005213462411570598
wt,12,510,0.9896731974663278,0.010326802533672224
wt,12,515,0.99550257768512,0.004497422314880042
wt,12,520,0.993651502813945,0.0063484971860549915
wt,12,525,0.9833258557293223,0.01667414427067769
wt,12,530,0.9794464567477148,0.020553543252285214
wt,12,535,0.9807796855383358,0.01922031446166416
wt,12,540,0.983253890672959,0.016746109327041007
wt,12,545,0.9892590251314349,0.010740974868565066
wt,12,550,0.9914197064017256,0.008580293598274365
wt,12,555,0.9932310812141921,0.006768918785807892
wt,12,560,0.94599397372033,0.05400602627966998
wt,12,565,0.9853253043582013,0.014674695641798706
wt,12,570,-0.08729359607943186,0.8693922019855187
wt,12,575,-0.3391105763807528,0.5108323124694242
wt,12,580,-0.5774334898527546,0.17461091960343147
wt,12,585,-0.49102847331838306,0.2631509134210782
wt,12,590,-0.5307152243444428,0.22035571886497002
wt,12,595,-0.7015966352546138,0.05244850134506945
wt,12,600,-0.6019362713841142,0.11435834160673734
wt,12,605,-0.523832636256187,0.1826979337006268
wt,12,610,-0.44908112702014324,0.2643333480079691
wt,12,615,-0.37640401535528767,0.3580702493458223
wt,12,620,-0.39572732461540355,0.33183570083503316
wt,12,625,-0.41511489428361587,0.26655242724912287
wt,12,630,-0.40734895021319373,0.2765082789612195
wt,12,635,-0.3702614821913739,0.32665487530238313
wt,12,640,-0.01211584701189136,0.9735004748545297
wt,12,645,0.05236176261817756,0.8857721722320787
wt,12,650,0.06295118792255516,0.8628386875195234
wt,12,655,0.1357651157421821,0.7084276342568161
wt,12,660,0.16422863601786775,0.6502834181478141
wt,12,665,0.13332720220467023,0.7134761532055944
wt,12,670,0.08595530991954911,0.8015934930481599
wt,12,675,0.08481624413604097,0.8041784181530275
wt,12,680,0.10597252368678198,0.743073967849207
wt,12,685,0.10674614754516173,0.7412548247311466
wt,12,690,0.11804231721546679,0.7148350022810389
wt,12,695,0.10149476720286589,0.7536266732192748
wt,12,700,0.1312924830254937,0.6842092076930751
wt,12,705,0.13375412681548038,0.6785657554875604
wt,12,710,0.13551448403703528,0.6745392960960956
wt,12,715,0.13812579999462282,0.6685808728992624
wt,12,720,0.1517145075988665,0.6378636159356864
wt,12,725,0.16684205334900093,0.6042743708023279
wt,12,730,-0.1525760948815315,0.6187513084509464
wt,12,735,-0.10880581859716797,0.7234669532491189
wt,12,740,-0.06653781050051205,0.8290111578382505
wt,12,745,-0.016863957283383073,0.9563932437170546
wt,12,750,0.020184905837421715,0.9478155774798086
wt,12,755,0.04384634500285035,0.8869003500292982
wt,12,760,-0.13977918541589598,0.6336501549046509
wt,12,765,-0.13317452861713838,0.6499247274582737
wt,12,770,-0.12770581531896927,0.6635112694090186
wt,12,775,-0.2263576300600084,0.41723068295152455
wt,12,780,-0.20043828343101852,0.47382632905559463
wt,12,785,-0.1757304580965046,0.5310121351160619
wt,12,790,-0.1419343201055944,0.6000343722853653
wt,12,795,-0.1194506814125311,0.6594823841273794
wt,12,800,-0.10758515908440996,0.6916721885009459
wt,12,805,-0.0836627220167976,0.758048082910201
wt,12,810,-0.04968238762089588,0.8550171906162205
wt,12,815,-0.028455620254818265,0.9166855366960136
wt,12,820,-0.01561025991618499,0.9542433861476971
wt,12,825,-0.005459205701264259,0.9839911937631569
wt,12,830,0.018114379682427253,0.9469123039274018
wt,12,835,0.03888349829006902,0.8863136149355219
