strain,time,Proteins,area_mean,area_sd,peps_per_tech_rep,org,org_area,ecoli_area,area_norm,b_rep
11-42,1min,YP_003045174.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045178.1,4967478.5,7025075.46549676,1,ecoli,290472027144.277,290472027144.277,1.710140060245e-05,3
11-42,1min,YP_003045180.1,77646299.9309896,30850320.0385593,3,ecoli,290472027144.277,290472027144.277,0.00026731076549558,3
11-42,1min,YP_003045198.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045206.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045211.1,20886536.6236979,2069085.80547979,3,ecoli,290472027144.277,290472027144.277,7.19055009497476e-05,3
11-42,1min,YP_003045212.1,12362364.03125,6156165.46124111,1,ecoli,290472027144.277,290472027144.277,4.25595681373809e-05,3
11-42,1min,YP_003045213.1,361789560.492188,46167679.414381,2,ecoli,290472027144.277,290472027144.277,0.00124552289612551,3
11-42,1min,YP_003045214.1,102725822.214844,13031986.3017906,2,ecoli,290472027144.277,290472027144.277,0.000353651342006231,3
11-42,1min,YP_003045217.1,142184969.511719,43243992.57691,2,ecoli,290472027144.277,290472027144.277,0.000489496255145752,3
11-42,1min,YP_003045218.1,5208739.75,2564211.01910159,1,ecoli,290472027144.277,290472027144.277,1.79319840234145e-05,3
11-42,1min,YP_003045219.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045220.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045225.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045236.1,68888074.9804688,38388322.0039929,2,ecoli,290472027144.277,290472027144.277,0.000237159067114756,3
11-42,1min,YP_003045237.1,120275849.75,16250497.1748652,1,ecoli,290472027144.277,290472027144.277,0.00041407033555854,3
11-42,1min,YP_003045238.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045246.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045253.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045255.1,18262956.890625,4317565.76771413,2,ecoli,290472027144.277,290472027144.277,6.28733756918831e-05,3
11-42,1min,YP_003045256.1,22734303.3828125,2946127.35762027,1,ecoli,290472027144.277,290472027144.277,7.82667563769244e-05,3
11-42,1min,YP_003045257.1,5815571.25,8224459.73469705,1,ecoli,290472027144.277,290472027144.277,2.00211060155249e-05,3
11-42,1min,YP_003045265.1,51819873.2617188,6916756.95993682,2,ecoli,290472027144.277,290472027144.277,0.00017839884195107,3
11-42,1min,YP_003045268.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045272.1,50588632.65625,5843380.93083558,1,ecoli,290472027144.277,290472027144.277,0.000174160084031509,3
11-42,1min,YP_003045273.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045275.1,25919094.0195312,6272289.75343311,2,ecoli,290472027144.277,290472027144.277,8.92309468638e-05,3
11-42,1min,YP_003045277.1,69548004.0247396,12520093.8757401,3,ecoli,290472027144.277,290472027144.277,0.000239430986551401,3
11-42,1min,YP_003045281.1,21871477.953125,1253342.99105129,1,ecoli,290472027144.277,290472027144.277,7.52963311756745e-05,3
11-42,1min,YP_003045287.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045288.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045289.1,24101586.7526042,14681394.0051057,3,ecoli,290472027144.277,290472027144.277,8.29738649520043e-05,3
11-42,1min,YP_003045290.1,29883771.4856771,11919097.5023831,3,ecoli,290472027144.277,290472027144.277,0.000102880032130715,3
11-42,1min,YP_003045291.1,61385452.5104167,15443620.809752,3,ecoli,290472027144.277,290472027144.277,0.000211329996605582,3
11-42,1min,YP_003045294.1,75026805.5416667,60614118.7776352,3,ecoli,290472027144.277,290472027144.277,0.000258292704737455,3
11-42,1min,YP_003045296.1,8288521.328125,1312598.40216959,2,ecoli,290472027144.277,290472027144.277,2.85346627336618e-05,3
11-42,1min,YP_003045297.1,12375758.9375,2725094.25205419,1,ecoli,290472027144.277,290472027144.277,4.2605682410007e-05,3
11-42,1min,YP_003045299.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045303.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045304.1,9484338.84375,1287252.76078192,1,ecoli,290472027144.277,290472027144.277,3.26514705632537e-05,3
11-42,1min,YP_003045306.1,31588419.2109375,8706587.06944123,2,ecoli,290472027144.277,290472027144.277,0.000108748575625313,3
11-42,1min,YP_003045307.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045308.1,2094827970.67188,872773464.758713,3,ecoli,290472027144.277,290472027144.277,0.00721180621510029,3
11-42,1min,YP_003045309.1,43494492.5481771,5934196.73099738,3,ecoli,290472027144.277,290472027144.277,0.000149737284432464,3
11-42,1min,YP_003045310.1,44333134.4707031,42260360.5579563,2,ecoli,290472027144.277,290472027144.277,0.00015262445374364,3
11-42,1min,YP_003045311.1,3726527.4375,615720.919504432,1,ecoli,290472027144.277,290472027144.277,1.28292127615064e-05,3
11-42,1min,YP_003045313.1,15533346.5989583,6085799.11603444,3,ecoli,290472027144.277,290472027144.277,5.34762219676422e-05,3
11-42,1min,YP_003045326.1,12155927.9179688,2167138.95959115,2,ecoli,290472027144.277,290472027144.277,4.18488762497289e-05,3
11-42,1min,YP_003045329.1,93651805.65625,51223215.4085759,3,ecoli,290472027144.277,290472027144.277,0.00032241247660565,3
11-42,1min,YP_003045330.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045331.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045335.1,247656969.830729,103746644.694594,3,ecoli,290472027144.277,290472027144.277,0.000852601788425288,3
11-42,1min,YP_003045338.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045343.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045347.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045349.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045350.1,167300135.808594,23776011.1355535,3,ecoli,290472027144.277,290472027144.277,0.000575959542312472,3
11-42,1min,YP_003045351.1,36200885.65625,3654693.55068106,3,ecoli,290472027144.277,290472027144.277,0.000124627786063093,3
11-42,1min,YP_003045353.1,178842296.59375,62098978.263832,3,ecoli,290472027144.277,290472027144.277,0.000615695419459167,3
11-42,1min,YP_003045354.1,83285492.9804688,14884687.5757377,2,ecoli,290472027144.277,290472027144.277,0.000286724659166926,3
11-42,1min,YP_003045358.1,132586092.697917,41566174.1997485,3,ecoli,290472027144.277,290472027144.277,0.000456450467886401,3
11-42,1min,YP_003045359.1,8725467.59375,2276753.069076,2,ecoli,290472027144.277,290472027144.277,3.00389255362482e-05,3
11-42,1min,YP_003045360.1,43472980.4895833,23257869.233477,3,ecoli,290472027144.277,290472027144.277,0.000149663225464359,3
11-42,1min,YP_003045361.1,18981655.9296875,1785356.26393988,2,ecoli,290472027144.277,290472027144.277,6.53476209613098e-05,3
11-42,1min,YP_003045362.1,12778402.25,2177783.52714417,1,ecoli,290472027144.277,290472027144.277,4.39918513862713e-05,3
11-42,1min,YP_003045364.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045368.1,51041838.3828125,44333579.6381941,2,ecoli,290472027144.277,290472027144.277,0.000175720322829778,3
11-42,1min,YP_003045369.1,11454620.8229167,7309299.13151056,3,ecoli,290472027144.277,290472027144.277,3.94345057440838e-05,3
11-42,1min,YP_003045376.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045379.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045381.1,8929909.1015625,6031182.49758272,2,ecoli,290472027144.277,290472027144.277,3.07427506509156e-05,3
11-42,1min,YP_003045382.1,65367552.4414062,14853340.775051,2,ecoli,290472027144.277,290472027144.277,0.000225039061709506,3
11-42,1min,YP_003045384.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045386.1,21085257.40625,22521457.621333,1,ecoli,290472027144.277,290472027144.277,7.258963148206e-05,3
11-42,1min,YP_003045388.1,8252893.34375,741808.31163832,1,ecoli,290472027144.277,290472027144.277,2.84120072589668e-05,3
11-42,1min,YP_003045392.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045396.1,8106072.359375,1073720.27934873,1,ecoli,290472027144.277,290472027144.277,2.79065507238972e-05,3
11-42,1min,YP_003045398.1,44230426.8020833,34735478.1339545,3,ecoli,290472027144.277,290472027144.277,0.000152270864898513,3
11-42,1min,YP_003045400.1,106912699.096354,25622752.3065092,3,ecoli,290472027144.277,290472027144.277,0.00036806538704414,3
11-42,1min,YP_003045401.1,89249010.109375,26250502.489652,2,ecoli,290472027144.277,290472027144.277,0.000307255094360756,3
11-42,1min,YP_003045402.1,73475346.7109375,32076219.4100509,2,ecoli,290472027144.277,290472027144.277,0.000252951540405791,3
11-42,1min,YP_003045403.1,98795400.796875,16966205.9622032,3,ecoli,290472027144.277,290472027144.277,0.000340120189087273,3
11-42,1min,YP_003045404.1,58632957.5208333,15368187.1355056,3,ecoli,290472027144.277,290472027144.277,0.00020185405836587,3
11-42,1min,YP_003045405.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045407.1,18564762.8886719,3340872.53388333,2,ecoli,290472027144.277,290472027144.277,6.39123948394893e-05,3
11-42,1min,YP_003045411.1,37067288.0742188,2838931.36596123,2,ecoli,290472027144.277,290472027144.277,0.000127610525662795,3
11-42,1min,YP_003045413.1,1314420251.10156,519383494.629875,2,ecoli,290472027144.277,290472027144.277,0.0045251181809968,3
11-42,1min,YP_003045414.1,558974149.993001,109047982.365285,3,ecoli,290472027144.277,290472027144.277,0.00192436481918226,3
11-42,1min,YP_003045416.1,19678034.4648438,8551256.96759059,2,ecoli,290472027144.277,290472027144.277,6.77450240503527e-05,3
11-42,1min,YP_003045417.1,36506393.1458333,25884468.9406904,3,ecoli,290472027144.277,290472027144.277,0.000125679548233058,3
11-42,1min,YP_003045420.1,20169307.0917969,9728113.92345171,2,ecoli,290472027144.277,290472027144.277,6.94363147119114e-05,3
11-42,1min,YP_003045421.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045426.1,32113238.828125,2588910.148483,1,ecoli,290472027144.277,290472027144.277,0.000110555357580695,3
11-42,1min,YP_003045429.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045431.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045432.1,31111597.84375,13778645.323495,2,ecoli,290472027144.277,290472027144.277,0.000107107035915362,3
11-42,1min,YP_003045433.1,205838520.119792,98605409.0605499,3,ecoli,290472027144.277,290472027144.277,0.000708634570231963,3
11-42,1min,YP_003045435.1,16114617.7942708,4410743.42598083,3,ecoli,290472027144.277,290472027144.277,5.54773482069815e-05,3
11-42,1min,YP_003045436.1,76809712.2473958,36032472.7517277,3,ecoli,290472027144.277,290472027144.277,0.000264430668255861,3
11-42,1min,YP_003045437.1,62334435.4609375,20025414.2355484,2,ecoli,290472027144.277,290472027144.277,0.000214597033916716,3
11-42,1min,YP_003045439.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045440.1,1005417818.36719,535967210.489794,3,ecoli,290472027144.277,290472027144.277,0.0034613240670772,3
11-42,1min,YP_003045442.1,32506057.4283854,14404836.6132441,3,ecoli,290472027144.277,290472027144.277,0.000111907703292337,3
11-42,1min,YP_003045445.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045446.1,4356639.203125,5688672.07951437,2,ecoli,290472027144.277,290472027144.277,1.49984810790785e-05,3
11-42,1min,YP_003045447.1,59348289.2057292,31972031.3864701,3,ecoli,290472027144.277,290472027144.277,0.000204316710938403,3
11-42,1min,YP_003045448.1,14642922.921875,1231052.59882291,1,ecoli,290472027144.277,290472027144.277,5.04107850447227e-05,3
11-42,1min,YP_003045454.1,99387856.75,22155163.3597854,1,ecoli,290472027144.277,290472027144.277,0.000342159820782447,3
11-42,1min,YP_003045456.1,11324618.7890625,2943253.25214614,2,ecoli,290472027144.277,290472027144.277,3.89869513439846e-05,3
11-42,1min,YP_003045459.1,108650166.361979,125274722.146637,3,ecoli,290472027144.277,290472027144.277,0.00037404691746105,3
11-42,1min,YP_003045460.1,205869466.15625,25258538.0356377,2,ecoli,290472027144.277,290472027144.277,0.000708741107294284,3
11-42,1min,YP_003045463.1,56504883.4140625,35256134.5215793,2,ecoli,290472027144.277,290472027144.277,0.000194527796599143,3
11-42,1min,YP_003045467.1,24225475.96875,10312073.5613745,3,ecoli,290472027144.277,290472027144.277,8.34003749239415e-05,3
11-42,1min,YP_003045470.1,5721993.375,505356.665368659,1,ecoli,290472027144.277,290472027144.277,1.96989480579412e-05,3
11-42,1min,YP_003045471.1,155266712.5,190119613.581437,1,ecoli,290472027144.277,290472027144.277,0.000534532409287313,3
11-42,1min,YP_003045475.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045479.1,907967.123046875,1284059.41960177,1,ecoli,290472027144.277,290472027144.277,3.12583325827753e-06,3
11-42,1min,YP_003045480.1,5298461.6875,1202546.8926675,1,ecoli,290472027144.277,290472027144.277,1.82408672518e-05,3
11-42,1min,YP_003045481.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045489.1,40053390.9375,516760.529982246,1,ecoli,290472027144.277,290472027144.277,0.000137890699256922,3
11-42,1min,YP_003045497.1,196684121.898438,55308162.598598,2,ecoli,290472027144.277,290472027144.277,0.00067711897710806,3
11-42,1min,YP_003045498.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045502.1,30518238.6145833,10092543.5846132,3,ecoli,290472027144.277,290472027144.277,0.000105064294536785,3
11-42,1min,YP_003045503.1,51292549.234375,28005055.3118215,3,ecoli,290472027144.277,290472027144.277,0.00017658343813223,3
11-42,1min,YP_003045505.1,118815808.03125,6492682.17460187,1,ecoli,290472027144.277,290472027144.277,0.000409043890385474,3
11-42,1min,YP_003045506.1,916963256.466146,725020398.868156,3,ecoli,290472027144.277,290472027144.277,0.0031568039975522,3
11-42,1min,YP_003045507.1,553421282.480469,260337716.169043,2,ecoli,290472027144.277,290472027144.277,0.00190524811604522,3
11-42,1min,YP_003045508.1,409635100.065104,149439243.562451,3,ecoli,290472027144.277,290472027144.277,0.00141023940959946,3
11-42,1min,YP_003045509.1,10877094.453125,1060706.06742934,1,ecoli,290472027144.277,290472027144.277,3.74462717118105e-05,3
11-42,1min,YP_003045517.1,14672619.0963542,2693890.04991276,3,ecoli,290472027144.277,290472027144.277,5.05130192418367e-05,3
11-42,1min,YP_003045519.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045522.1,79801962.640625,14549206.4582759,2,ecoli,290472027144.277,290472027144.277,0.000274732005781016,3
11-42,1min,YP_003045523.1,17678486.9739583,8512912.9537562,3,ecoli,290472027144.277,290472027144.277,6.08612373031619e-05,3
11-42,1min,YP_003045525.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045526.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045534.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045545.1,46747351.96875,7713758.53714191,3,ecoli,290472027144.277,290472027144.277,0.000160935813435594,3
11-42,1min,YP_003045546.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045546.1; YP_003043237.1,194002938.085938,79261771.2416715,2,ecoli,290472027144.277,290472027144.277,0.000667888539881937,3
11-42,1min,YP_003045547.1; YP_003045953.1,49414809.0917969,19124383.3712401,2,ecoli,290472027144.277,290472027144.277,0.00017011899416825,3
11-42,1min,YP_003045552.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045553.1,20702371.9453125,4275214.86183654,2,ecoli,290472027144.277,290472027144.277,7.12714823139568e-05,3
11-42,1min,YP_003045554.1,14326534.5742188,10313492.6927314,2,ecoli,290472027144.277,290472027144.277,4.93215636461365e-05,3
11-42,1min,YP_003045558.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045559.1,18306541.171875,3897066.50361918,2,ecoli,290472027144.277,290472027144.277,6.30234220893917e-05,3
11-42,1min,YP_003045560.1,74759210.0703125,10336551.8688294,2,ecoli,290472027144.277,290472027144.277,0.000257371461222253,3
11-42,1min,YP_003045561.1,112780887.604167,43326297.0913922,3,ecoli,290472027144.277,290472027144.277,0.000388267637035316,3
11-42,1min,YP_003045563.1,128448533.872396,57277533.5037336,3,ecoli,290472027144.277,290472027144.277,0.000442206208753436,3
11-42,1min,YP_003045577.1,28493441.4550781,7791096.45033934,2,ecoli,290472027144.277,290472027144.277,9.8093581455007e-05,3
11-42,1min,YP_003045580.1,596949045.723958,192671268.830931,3,ecoli,290472027144.277,290472027144.277,0.00205509994057863,3
11-42,1min,YP_003045581.1,3741318.25390625,4647669.40056299,2,ecoli,290472027144.277,290472027144.277,1.28801326953523e-05,3
11-42,1min,YP_003045583.1,12209012.3671875,6679047.23272791,2,ecoli,290472027144.277,290472027144.277,4.20316286122908e-05,3
11-42,1min,YP_003045584.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045589.1,191127460.273438,35723141.5756134,2,ecoli,290472027144.277,290472027144.277,0.000657989212085145,3
11-42,1min,YP_003045590.1,417865313.013021,153510330.799416,3,ecoli,290472027144.277,290472027144.277,0.00143857333568808,3
11-42,1min,YP_003045591.1,3410951.9375,4823814.49061529,1,ecoli,290472027144.277,290472027144.277,1.17427897310256e-05,3
11-42,1min,YP_003045592.1,16014349.15625,5367899.17341866,1,ecoli,290472027144.277,290472027144.277,5.5132156144921e-05,3
11-42,1min,YP_003045593.1,100478034.195312,1151992.59165724,1,ecoli,290472027144.277,290472027144.277,0.00034591294446885,3
11-42,1min,YP_003045594.1,117547002.375,26623684.2794027,2,ecoli,290472027144.277,290472027144.277,0.00040467580830637,3
11-42,1min,YP_003045595.1,192338677.174479,100574894.374986,3,ecoli,290472027144.277,290472027144.277,0.000662159034952253,3
11-42,1min,YP_003045596.1,78892766.5234375,12631209.9323328,3,ecoli,290472027144.277,290472027144.277,0.000271601941498661,3
11-42,1min,YP_003045597.1,70763698.09375,18469544.0974867,3,ecoli,290472027144.277,290472027144.277,0.000243616222840631,3
11-42,1min,YP_003045598.1,77132538.4003906,37061225.6980212,2,ecoli,290472027144.277,290472027144.277,0.00026554205290852,3
11-42,1min,YP_003045599.1,56731959.3710938,29010969.276729,3,ecoli,290472027144.277,290472027144.277,0.000195309544705023,3
11-42,1min,YP_003045600.1,334472106.889323,193242548.49638,3,ecoli,290472027144.277,290472027144.277,0.00115147785546727,3
11-42,1min,YP_003045602.1,0,0,0,ecoli,290472027144.277,290472027144.277,0,3
11-42,1min,YP_003045603.1,13589375.3125,1919590.99900345,1,ecoli,290472027144.277,290472027144.277,4.67837658796321e-05,3
11-42,1min,YP_003045604.1,12499552.5,528777.10262173,1,ecoli,290472027144.277,290472027144.277,4.30318630777878e-05,3
11-42,1min,YP_003045605.1,134315289.902344,47288170.1654928,2,ecoli,290472027144.277,290472027144.277,0.000462403527192756,3
11-42,1min,YP_003045606.1,90872967.875,20659569.231519,1,ecoli,290472027144.277,290472027144.277,0.000312845848766923,3
11-42,1min,YP_003045607.1,202657983.195312,115841597.50976,3,ecoli,290472027144.277,290472027144.277,0.00069768502388236,3
