strain,time,Proteins,area_mean,area_sd,peps_per_tech_rep,org,org_area,ecoli_area,area_norm,b_rep
11-42,1min,YP_003043685.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043693.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043695.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043699.1,22619406.28125,21916613.5063779,2,ecoli,441650836148.624,441650836148.624,5.12155857747275e-05,4
11-42,1min,YP_003043700.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043701.1,217392052.085938,33181063.320364,3,ecoli,441650836148.624,441650836148.624,0.000492226062519625,4
11-42,1min,YP_003043702.1,845320165.785156,852324714.580031,2,ecoli,441650836148.624,441650836148.624,0.00191400105376612,4
11-42,1min,YP_003043704.1,22764744.9941406,4524123.44698916,2,ecoli,441650836148.624,441650836148.624,5.15446663537615e-05,4
11-42,1min,YP_003043705.1,64784448.671875,16292056.12363,2,ecoli,441650836148.624,441650836148.624,0.00014668702823439,4
11-42,1min,YP_003043719.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043733.1,21584638.40625,6153387.06192113,1,ecoli,441650836148.624,441650836148.624,4.88726311365713e-05,4
11-42,1min,YP_003043743.1,228709694.632812,19612116.559118,3,ecoli,441650836148.624,441650836148.624,0.000517851832065472,4
11-42,1min,YP_003043746.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043755.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043761.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043762.1,159220176.333333,68901218.4447261,3,ecoli,441650836148.624,441650836148.624,0.000360511434149652,4
11-42,1min,YP_003043763.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043765.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043772.1,155030780.359375,29319836.1159007,3,ecoli,441650836148.624,441650836148.624,0.000351025669307697,4
11-42,1min,YP_003043774.1,13389137.65625,35102.592579227,1,ecoli,441650836148.624,441650836148.624,3.03161152665503e-05,4
11-42,1min,YP_003043775.1,24374786.640625,2687109.6780679,2,ecoli,441650836148.624,441650836148.624,5.51901743313408e-05,4
11-42,1min,YP_003043777.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043782.1,164552201.886719,38019184.4319566,2,ecoli,441650836148.624,441650836148.624,0.000372584377563238,4
11-42,1min,YP_003043783.1,71176990.1054688,12512532.1791229,2,ecoli,441650836148.624,441650836148.624,0.000161161225746024,4
11-42,1min,YP_003043784.1,110208216.046875,55208333.3612042,2,ecoli,441650836148.624,441650836148.624,0.000249536980407273,4
11-42,1min,YP_003043785.1,30196701.203125,22124510.3692574,2,ecoli,441650836148.624,441650836148.624,6.83723401645802e-05,4
11-42,1min,YP_003043786.1,25796672.1015625,2685709.4981479,1,ecoli,441650836148.624,441650836148.624,5.84096530338763e-05,4
11-42,1min,YP_003043794.1,12933829.046875,1576985.85318872,1,ecoli,441650836148.624,441650836148.624,2.92851908980028e-05,4
11-42,1min,YP_003043795.1,3149126211.66406,1105920185.54259,2,ecoli,441650836148.624,441650836148.624,0.00713035265397827,4
11-42,1min,YP_003043796.1,325441917.453125,212934650.232221,2,ecoli,441650836148.624,441650836148.624,0.000736876036035868,4
11-42,1min,YP_003043797.1,34625625.28125,3429342.98379399,2,ecoli,441650836148.624,441650836148.624,7.84004522287326e-05,4
11-42,1min,YP_003043799.1,25357315.0260417,4429055.3847542,3,ecoli,441650836148.624,441650836148.624,5.74148466403184e-05,4
11-42,1min,YP_003043800.1,24330934.375,5612090.67793267,1,ecoli,441650836148.624,441650836148.624,5.50908826238748e-05,4
11-42,1min,YP_003043804.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043814.1,1100279696.24089,1085187975.40087,3,ecoli,441650836148.624,441650836148.624,0.00249128860670971,4
11-42,1min,YP_003043814.1; YP_003044990.1,867684737.96875,204370443.582446,1,ecoli,441650836148.624,441650836148.624,0.00196463963599688,4
11-42,1min,YP_003043818.1,367428586.5,163578449.997012,3,ecoli,441650836148.624,441650836148.624,0.000831943599844908,4
11-42,1min,YP_003043820.1,14989012.4726562,4006186.65988851,1,ecoli,441650836148.624,441650836148.624,3.3938603181116e-05,4
11-42,1min,YP_003043821.1,359119225.221354,146188556.416492,3,ecoli,441650836148.624,441650836148.624,0.000813129277311056,4
11-42,1min,YP_003043822.1,255045590.390625,51190863.5135215,3,ecoli,441650836148.624,441650836148.624,0.000577482412610665,4
11-42,1min,YP_003043822.1; YP_003044024.1,30071656.5390625,6972620.17419654,1,ecoli,441650836148.624,441650836148.624,6.80892100223327e-05,4
11-42,1min,YP_003043823.1,57994589.875,24988379.4349229,3,ecoli,441650836148.624,441650836148.624,0.000131313211995106,4
11-42,1min,YP_003043824.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043825.1,20953762.03125,1432745.72625365,1,ecoli,441650836148.624,441650836148.624,4.74441805974497e-05,4
11-42,1min,YP_003043826.1,52970579.25,5129871.25355122,1,ecoli,441650836148.624,441650836148.624,0.00011993768586951,4
11-42,1min,YP_003043827.1,119872743.789062,86497993.9932836,2,ecoli,441650836148.624,441650836148.624,0.000271419714348108,4
11-42,1min,YP_003043831.1,29338613.015625,3412795.21683494,1,ecoli,441650836148.624,441650836148.624,6.64294293461996e-05,4
11-42,1min,YP_003043832.1,426024063.833333,91046478.5285085,3,ecoli,441650836148.624,441650836148.624,0.000964617360511388,4
11-42,1min,YP_003043833.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043837.1,15996086.1796875,3730964.50375266,2,ecoli,441650836148.624,441650836148.624,3.62188517951871e-05,4
11-42,1min,YP_003043842.1,6133106.5859375,4274940.40969563,2,ecoli,441650836148.624,441650836148.624,1.38867768018299e-05,4
11-42,1min,YP_003043844.1,24626056.609375,3953503.96495251,3,ecoli,441650836148.624,441650836148.624,5.5759107860237e-05,4
11-42,1min,YP_003043845.1,25676271.84375,7581335.81996539,1,ecoli,441650836148.624,441650836148.624,5.81370389053434e-05,4
11-42,1min,YP_003043846.1,29550373.515625,13463787.6487333,1,ecoli,441650836148.624,441650836148.624,6.6908904267716e-05,4
11-42,1min,YP_003043847.1,214915496.65625,110731355.379417,2,ecoli,441650836148.624,441650836148.624,0.000486618566219417,4
11-42,1min,YP_003043848.1,282788290.007812,89063370.0002158,2,ecoli,441650836148.624,441650836148.624,0.000640298323612023,4
11-42,1min,YP_003043849.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043850.1,16045280.1875,4232329.1953363,3,ecoli,441650836148.624,441650836148.624,3.63302384467816e-05,4
11-42,1min,YP_003043851.1,91993447.3671875,26874778.1833948,3,ecoli,441650836148.624,441650836148.624,0.00020829451647688,4
11-42,1min,YP_003043852.1,24747979.6640625,2319043.93497303,2,ecoli,441650836148.624,441650836148.624,5.60351699543354e-05,4
11-42,1min,YP_003043853.1,37811468.8515625,5192345.23147485,1,ecoli,441650836148.624,441650836148.624,8.56139415047732e-05,4
11-42,1min,YP_003043854.1,50203262.7148438,15068360.4032879,2,ecoli,441650836148.624,441650836148.624,0.000113671838940999,4
11-42,1min,YP_003043855.1,90094846.8125,12914938.5828437,2,ecoli,441650836148.624,441650836148.624,0.000203995644156737,4
11-42,1min,YP_003043856.1,412470407.416667,134967963.049216,3,ecoli,441650836148.624,441650836148.624,0.000933928736586524,4
11-42,1min,YP_003043859.1,254057118.984375,52066449.9569829,3,ecoli,441650836148.624,441650836148.624,0.000575244283923148,4
11-42,1min,YP_003043860.1,530532211.882812,337773389.361424,3,ecoli,441650836148.624,441650836148.624,0.00120124806398935,4
11-42,1min,YP_003043861.1,7417930.01757812,3987216.32297681,2,ecoli,441650836148.624,441650836148.624,1.67959152580022e-05,4
11-42,1min,YP_003043862.1,13194110.5625,3345538.99841034,1,ecoli,441650836148.624,441650836148.624,2.98745286605999e-05,4
11-42,1min,YP_003043863.1,105522240.898438,30314187.3392778,2,ecoli,441650836148.624,441650836148.624,0.000238926845058496,4
11-42,1min,YP_003043864.1,214785950.067708,98113111.8252656,3,ecoli,441650836148.624,441650836148.624,0.000486325242675254,4
11-42,1min,YP_003043876.1,6320539.4453125,791147.44964511,1,ecoli,441650836148.624,441650836148.624,1.43111682985369e-05,4
11-42,1min,YP_003043879.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043886.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043888.1,44678760.0833333,30628840.4122763,3,ecoli,441650836148.624,441650836148.624,0.000101163082748694,4
11-42,1min,YP_003043896.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043898.1,232068764.683594,33821196.2765298,2,ecoli,441650836148.624,441650836148.624,0.000525457546299082,4
11-42,1min,YP_003043900.1,15849896.8457031,4471501.20787447,1,ecoli,441650836148.624,441650836148.624,3.58878452125682e-05,4
11-42,1min,YP_003043901.1,239979294.734375,36878778.5966233,2,ecoli,441650836148.624,441650836148.624,0.000543368822364501,4
11-42,1min,YP_003043902.1,104255475.109375,43911066.3375853,2,ecoli,441650836148.624,441650836148.624,0.000236058593296291,4
11-42,1min,YP_003043903.1,117626965.731771,20454857.5547611,3,ecoli,441650836148.624,441650836148.624,0.000266334751582327,4
11-42,1min,YP_003043904.1,226113527.914062,111541697.191888,2,ecoli,441650836148.624,441650836148.624,0.000511973508045099,4
11-42,1min,YP_003043905.1,280778326.074219,40946437.1153705,2,ecoli,441650836148.624,441650836148.624,0.000635747298754646,4
11-42,1min,YP_003043906.1,240484118.802734,86012370.716883,2,ecoli,441650836148.624,441650836148.624,0.000544511861224705,4
11-42,1min,YP_003043910.1,235224606.363281,66142505.021546,2,ecoli,441650836148.624,441650836148.624,0.000532603104331322,4
11-42,1min,YP_003043911.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043914.1,11884272.0898438,9189978.89136421,2,ecoli,441650836148.624,441650836148.624,2.69087503455885e-05,4
11-42,1min,YP_003043915.1,34555564.8984375,18422403.5335245,2,ecoli,441650836148.624,441650836148.624,7.82418192610619e-05,4
11-42,1min,YP_003043916.1,30327511.4375,3648670.72575754,1,ecoli,441650836148.624,441650836148.624,6.86685248962015e-05,4
11-42,1min,YP_003043917.1,18702985.9375,1930235.165769,1,ecoli,441650836148.624,441650836148.624,4.23479011170853e-05,4
11-42,1min,YP_003043918.1,199632355.5625,97485779.2220618,3,ecoli,441650836148.624,441650836148.624,0.000452013987573024,4
11-42,1min,YP_003043919.1,208034304.782552,78709163.9203091,3,ecoli,441650836148.624,441650836148.624,0.00047103795069584,4
11-42,1min,YP_003043920.1,108720678.278646,51425831.1417157,3,ecoli,441650836148.624,441650836148.624,0.000246168849643158,4
11-42,1min,YP_003043921.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043925.1,260091632.488281,113159127.270633,2,ecoli,441650836148.624,441650836148.624,0.00058890782310385,4
11-42,1min,YP_003043926.1,733022301.115885,158431957.764788,3,ecoli,441650836148.624,441650836148.624,0.00165973262387124,4
11-42,1min,YP_003043927.1,59802673.546875,7313842.93814715,2,ecoli,441650836148.624,441650836148.624,0.000135407133083634,4
11-42,1min,YP_003043928.1,80746840.4375,22436377.8815023,2,ecoli,441650836148.624,441650836148.624,0.000182829588055681,4
11-42,1min,YP_003043929.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043930.1,86872000.0390625,29965301.8613739,2,ecoli,441650836148.624,441650836148.624,0.000196698371040394,4
11-42,1min,YP_003043932.1,45032560.8372396,16234686.0529847,3,ecoli,441650836148.624,441650836148.624,0.000101964169772533,4
11-42,1min,YP_003043934.1,16745064.65625,3736653.85702607,1,ecoli,441650836148.624,441650836148.624,3.79147129036906e-05,4
11-42,1min,YP_003043937.1,48639943.7773438,5737150.16265516,2,ecoli,441650836148.624,441650836148.624,0.00011013212202088,4
11-42,1min,YP_003043938.1,122555696.817708,54636678.1734271,3,ecoli,441650836148.624,441650836148.624,0.000277494542717148,4
11-42,1min,YP_003043939.1,14163004.3203125,7649681.87776504,1,ecoli,441650836148.624,441650836148.624,3.20683290080908e-05,4
11-42,1min,YP_003043940.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043943.1,148935393.239583,42436915.6456246,3,ecoli,441650836148.624,441650836148.624,0.000337224298131893,4
11-42,1min,YP_003043958.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043964.1,10708653.953125,15144323.6552696,1,ecoli,441650836148.624,441650836148.624,2.42468780236189e-05,4
11-42,1min,YP_003043966.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043967.1,26768875.421875,3965252.33870584,2,ecoli,441650836148.624,441650836148.624,6.06109469990152e-05,4
11-42,1min,YP_003043968.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043969.1,17370719.7421875,15898690.3818699,3,ecoli,441650836148.624,441650836148.624,3.93313412325159e-05,4
11-42,1min,YP_003043970.1,11211074.6054688,2219998.31573828,1,ecoli,441650836148.624,441650836148.624,2.53844749921316e-05,4
11-42,1min,YP_003043980.1,14543935.6445312,4451288.06146691,2,ecoli,441650836148.624,441650836148.624,3.29308459401103e-05,4
11-42,1min,YP_003043981.1,754063.34375,1066406.60761966,1,ecoli,441650836148.624,441650836148.624,1.70737442801137e-06,4
11-42,1min,YP_003043982.1,46358069.7682292,24941985.8937276,3,ecoli,441650836148.624,441650836148.624,0.000104965429642318,4
11-42,1min,YP_003043984.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043985.1,24346717.9726562,15971045.3565893,2,ecoli,441650836148.624,441650836148.624,5.51266203523344e-05,4
11-42,1min,YP_003043986.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043989.1,12246218.875,979579.24238498,1,ecoli,441650836148.624,441650836148.624,2.77282818748676e-05,4
11-42,1min,YP_003043990.1,218214669.734375,109540718.490719,2,ecoli,441650836148.624,441650836148.624,0.000494088659804872,4
11-42,1min,YP_003043992.1,24160349.578125,20003002.288035,2,ecoli,441650836148.624,441650836148.624,5.47046390510955e-05,4
11-42,1min,YP_003043994.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003043996.1,133334994.822917,36512978.8936367,3,ecoli,441650836148.624,441650836148.624,0.000301901375271136,4
11-42,1min,YP_003043997.1,126885534.476562,55067458.1844758,2,ecoli,441650836148.624,441650836148.624,0.000287298300130158,4
11-42,1min,YP_003043999.1,2984539660.17969,1179593754.09192,3,ecoli,441650836148.624,441650836148.624,0.00675769050095341,4
11-42,1min,YP_003044002.1,5142725.0546875,1800796.58467674,1,ecoli,441650836148.624,441650836148.624,1.1644323147974e-05,4
11-42,1min,YP_003044004.1,265535003.8125,55692403.635487,3,ecoli,441650836148.624,441650836148.624,0.000601232879185906,4
11-42,1min,YP_003044004.1; YP_003045095.1,76809599.625,633406.985927122,1,ecoli,441650836148.624,441650836148.624,0.000173914761024367,4
11-42,1min,YP_003044005.1,102255029.677083,17991543.1897286,3,ecoli,441650836148.624,441650836148.624,0.000231529120535102,4
11-42,1min,YP_003044007.1,12544711.59375,9576396.28186682,2,ecoli,441650836148.624,441650836148.624,2.84041386701427e-05,4
11-42,1min,YP_003044010.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003044012.1,72047108.296875,8211207.69503996,2,ecoli,441650836148.624,441650836148.624,0.000163131375285407,4
11-42,1min,YP_003044018.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003044020.1,150365077.859375,79331530.6517537,2,ecoli,441650836148.624,441650836148.624,0.000340461435940255,4
11-42,1min,YP_003044023.1,13256484.2552083,4114676.72956879,3,ecoli,441650836148.624,441650836148.624,3.00157571777975e-05,4
11-42,1min,YP_003044024.1,46492028.3098958,10573001.2204746,3,ecoli,441650836148.624,441650836148.624,0.000105268742872368,4
11-42,1min,YP_003044029.1,8823493.578125,1371362.51578271,1,ecoli,441650836148.624,441650836148.624,1.99784373897477e-05,4
11-42,1min,YP_003044037.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003044050.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003044061.1,0,0,1,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003044064.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003044070.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003044072.1,33076120.4296875,21507593.489758,2,ecoli,441650836148.624,441650836148.624,7.48920136054191e-05,4
11-42,1min,YP_003044074.1,230598649.171875,65050933.5681798,3,ecoli,441650836148.624,441650836148.624,0.000522128863567404,4
11-42,1min,YP_003044076.1,26731527.125,4387740.58960902,1,ecoli,441650836148.624,441650836148.624,6.05263817863674e-05,4
11-42,1min,YP_003044085.1,17760129.171875,1056436.42410201,1,ecoli,441650836148.624,441650836148.624,4.02130545630811e-05,4
11-42,1min,YP_003044086.1,131332613.335938,19906194.2713547,2,ecoli,441650836148.624,441650836148.624,0.000297367518832777,4
11-42,1min,YP_003044087.1,32940849.0429688,8173915.06476916,2,ecoli,441650836148.624,441650836148.624,7.45857277894601e-05,4
11-42,1min,YP_003044088.1,8214045.50520833,6909764.55487338,3,ecoli,441650836148.624,441650836148.624,1.8598505500042e-05,4
11-42,1min,YP_003044089.1,32885587.859375,6675852.8608703,1,ecoli,441650836148.624,441650836148.624,7.44606036437082e-05,4
11-42,1min,YP_003044091.1,11566007.5625,557933.324918742,1,ecoli,441650836148.624,441650836148.624,2.61881255866293e-05,4
11-42,1min,YP_003044093.1,15934584.6328125,2272829.74533378,2,ecoli,441650836148.624,441650836148.624,3.60795980185809e-05,4
11-42,1min,YP_003044099.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003044100.1,38785463.625,6479312.03341781,3,ecoli,441650836148.624,441650836148.624,8.78192917355826e-05,4
11-42,1min,YP_003044101.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003044102.1,12161146.234375,1409215.88632328,1,ecoli,441650836148.624,441650836148.624,2.75356576711711e-05,4
11-42,1min,YP_003044103.1,86505773.4166667,38580368.9704685,3,ecoli,441650836148.624,441650836148.624,0.000195869148966257,4
11-42,1min,YP_003044104.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003044105.1,90555270.828125,9774699.45066409,1,ecoli,441650836148.624,441650836148.624,0.000205038150992318,4
11-42,1min,YP_003044106.1,344356405.023438,139177897.165286,3,ecoli,441650836148.624,441650836148.624,0.000779702825939075,4
11-42,1min,YP_003044107.1,0,0,0,ecoli,441650836148.624,441650836148.624,0,4
11-42,1min,YP_003044108.1,10288821.0546875,7645548.19066913,2,ecoli,441650836148.624,441650836148.624,2.32962788985304e-05,4
11-42,1min,YP_003044109.1,9088529.359375,12853121.4820542,1,ecoli,441650836148.624,441650836148.624,2.05785399131828e-05,4
11-42,1min,YP_003044110.1,380482831.572917,87621384.382277,3,ecoli,441650836148.624,441650836148.624,0.000861501440574374,4
